Sample ID,Date,Time,,Moisture,Protein As is,Oil As is,Fiber As is,Ash As is,Starch As is
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4005Row6$Range2$@PHP02 x PHN46,3/21/2024,3:25 PM,,6.47,8.96,4.16,0.55,0.99,65.81
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4005Row6$Range2$@PHP02 x PHN46,3/21/2024,3:26 PM,,6.29,8.95,3.8,0.55,0.97,66.31
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4005Row6$Range2$@PHP02 x PHN46,3/21/2024,3:27 PM,,6.46,9.25,4.11,0.59,0.99,65.63
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4079Row5$Range5$@PHZ51 x LH145,3/21/2024,3:28 PM,,5.71,10.06,4.03,0.65,0.98,65.23
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4079Row5$Range5$@PHZ51 x LH145,3/21/2024,3:29 PM,,5.9,10.09,3.68,0.68,0.94,65.66
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4079Row5$Range5$@PHZ51 x LH145,3/21/2024,3:29 PM,,6.02,9.84,4.43,0.61,1.05,66.36
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4042Row18$Range3$@K201 x I159,3/21/2024,3:32 PM,,6.04,11.01,4.72,0.92,1.03,64.08
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4042Row18$Range3$@K201 x I159,3/21/2024,3:33 PM,,5.62,11.25,3.66,1.09,1.07,63.82
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4042Row18$Range3$@K201 x I159,3/21/2024,3:34 PM,,5.97,11.05,4.38,1.15,1.04,63.94
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4004Row5$Range2$@C.I. 540 x Os426,3/21/2024,3:35 PM,,5.92,10.45,3.77,1.21,1.07,62.53
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4004Row5$Range2$@C.I. 540 x Os426,3/21/2024,3:36 PM,,5.48,11.11,4.3,1,1.2,62.06
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4004Row5$Range2$@C.I. 540 x Os426,3/21/2024,3:37 PM,,5.37,11.08,4.77,0.71,1.08,64.07
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4060Row11$Range4$@PHW52 x PHZ51,3/21/2024,3:38 PM,,6.7,9.04,3.87,0.56,0.95,66.72
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4060Row11$Range4$@PHW52 x PHZ51,3/21/2024,3:39 PM,,6.84,9.1,3.47,0.61,0.95,66.53
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4060Row11$Range4$@PHW52 x PHZ51,3/21/2024,3:39 PM,,6.35,8.87,4.15,0.28,0.98,66.22
Lincoln$Hybrid HIPS$225N$Dryland$Rep$2$Plot6153Row4$Range30$@LH123HT x PHB47,3/21/2024,3:58 PM,,6.33,11.82,3.22,1.62,0.9,63.21
Lincoln$Hybrid HIPS$225N$Dryland$Rep$2$Plot6153Row4$Range30$@LH123HT x PHB47,3/21/2024,3:59 PM,,5.99,11.62,3.54,1.8,0.89,62.31
Lincoln$Hybrid HIPS$225N$Dryland$Rep$2$Plot6153Row4$Range30$@LH123HT x PHB47,3/21/2024,4:00 PM,,6.25,11.67,4.22,1.6,0.98,63.15
Lincoln$Hybrid HIPS$75N$Dryland$Rep$2$Plot5211Row12$Range21$@LH82 x PHB47,3/21/2024,4:02 PM,,6.17,10.26,4.73,0.55,0.99,64.84
Lincoln$Hybrid HIPS$75N$Dryland$Rep$2$Plot5211Row12$Range21$@LH82 x PHB47,3/21/2024,4:02 PM,,6.29,10.73,4.1,0.73,0.94,65.32
Lincoln$Hybrid HIPS$75N$Dryland$Rep$2$Plot5211Row12$Range21$@LH82 x PHB47,3/21/2024,4:03 PM,,6.18,10.5,4.57,0.66,0.97,64.91
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4109Row10$Range6$@B73 x PHM49,3/21/2024,4:05 PM,,6.56,9.9,3.95,1.37,1.15,62.06
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4109Row10$Range6$@B73 x PHM49,3/21/2024,4:06 PM,,6.65,9.5,3.26,1.57,1.07,62.25
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4109Row10$Range6$@B73 x PHM49,3/21/2024,4:06 PM,,6.13,9.84,3.57,1.11,1.05,63.91
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4095Row21$Range5$@PHP02 x PHG47,3/21/2024,4:08 PM,,5.92,9.74,3.84,0.66,1.08,64.91
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4095Row21$Range5$@PHP02 x PHG47,3/21/2024,4:08 PM,,6.47,9.52,3.88,0.75,1.12,65.08
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4095Row21$Range5$@PHP02 x PHG47,3/21/2024,4:09 PM,,6.43,9.31,3.72,0.8,1.08,64.93
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4017Row18$Range2$@B7 x A344,3/21/2024,4:11 PM,,5.69,11.74,3.99,1.18,1.05,61.9
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4017Row18$Range2$@B7 x A344,3/21/2024,4:12 PM,,5.71,12.1,3.92,1.32,1.07,61.12
Lincoln$Hybrid HIPS$150N$Dryland$Rep$1$Plot4017Row18$Range2$@B7 x A344,3/21/2024,4:13 PM,,5.63,11.84,3.95,1.25,1.08,63.83
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot367Row45$Range7$@LH185 x LH145,3/22/2024,9:51 AM,,6.26,9.8,3.83,1.51,1.12,62.57
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot367Row45$Range7$@LH185 x LH145,3/22/2024,9:51 AM,,5.8,9.81,3.75,1.52,1.16,62.9
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot367Row45$Range7$@LH185 x LH145,3/22/2024,9:52 AM,,6.11,10.03,3.84,1.27,1.09,62.72
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot368Row45$Range6$@66 x B7,3/22/2024,9:54 AM,,5.1,10.22,3.96,0.91,0.91,64.83
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot368Row45$Range6$@66 x B7,3/22/2024,9:55 AM,,4.89,10.62,4.48,1.11,0.98,64.4
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot368Row45$Range6$@66 x B7,3/22/2024,9:55 AM,,5.48,9.87,4.19,0.99,0.94,65.84
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot173Row44$Range11$@F42 x OH43,3/22/2024,9:57 AM,,5.63,10.47,3.39,2.19,1.45,67.34
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot173Row44$Range11$@F42 x OH43,3/22/2024,9:59 AM,,5.75,11.04,3.67,1.99,1.41,67.27
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot173Row44$Range11$@F42 x OH43,3/22/2024,10:00 AM,,5.6,10.64,3.7,2.17,1.43,66.97
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot232Row11$Range4$@B7 x A344,3/22/2024,10:02 AM,,5.63,11.12,3.46,1.73,1.12,62.23
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot232Row11$Range4$@B7 x A344,3/22/2024,10:04 AM,,5.66,11.39,3.89,1.7,1.21,65.6
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot232Row11$Range4$@B7 x A344,3/22/2024,10:05 AM,,5.63,11.59,3.76,1.61,1.16,65.31
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot152Row39$Range14$@PHK76 x LH145,3/22/2024,10:07 AM,,5.4,11.44,4.29,0.66,0.96,64.62
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot152Row39$Range14$@PHK76 x LH145,3/22/2024,10:07 AM,,5.46,11.76,4.06,1.16,0.99,65.53
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot152Row39$Range14$@PHK76 x LH145,3/22/2024,10:08 AM,,5.5,11.65,4.61,0.81,0.97,64.4
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot234Row11$Range2$@K64 x Os426,3/22/2024,10:10 AM,,5.03,12.1,4.66,1.01,1.07,64.23
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot234Row11$Range2$@K64 x Os426,3/22/2024,10:11 AM,,4.79,11.5,4.4,0.77,1.01,64.89
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot234Row11$Range2$@K64 x Os426,3/22/2024,10:12 AM,,4.85,12.62,4.94,1.09,1.18,63.88
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot217Row8$Range7$@66 x I159,3/22/2024,10:14 AM,,5.63,9.42,3.72,1.02,0.94,66.08
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot217Row8$Range7$@66 x I159,3/22/2024,10:14 AM,,5.58,8.92,3.8,0.81,0.88,66.34
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot217Row8$Range7$@66 x I159,3/22/2024,10:15 AM,,5.44,9.52,4.21,0.64,0.88,67.18
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot370Row45$Range4$@B84 x 3IIH6,3/22/2024,10:17 AM,,5.49,8.89,3.64,1.86,1.42,65.59
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot370Row45$Range4$@B84 x 3IIH6,3/22/2024,10:18 AM,,5.49,9.06,3.39,1.78,1.35,66.97
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot370Row45$Range4$@B84 x 3IIH6,3/22/2024,10:18 AM,,5.55,9.05,3.33,1.71,1.3,67.55
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot230Row11$Range6$@K64 x CI 3A,3/22/2024,10:20 AM,,4.98,10.36,4.52,0.77,1.03,65.18
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot230Row11$Range6$@K64 x CI 3A,3/22/2024,10:21 AM,,5.14,10.25,5.17,0.47,1.06,65.54
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot230Row11$Range6$@K64 x CI 3A,3/22/2024,10:22 AM,,5.09,10.04,4.43,0.35,0.98,65.81
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot23Row6$Range11$@PHG39 x PHM49,3/22/2024,10:23 AM,,5.5,8.26,3.87,1.64,1.39,64.52
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot23Row6$Range11$@PHG39 x PHM49,3/22/2024,10:24 AM,,5.58,8.68,3.68,1.87,1.37,66.15
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot23Row6$Range11$@PHG39 x PHM49,3/22/2024,10:25 AM,,5.54,9.1,3.65,1.58,1.33,67.75
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot365Row44$Range3$@2369 x PHP02,3/22/2024,10:26 AM,,5.26,9.53,3.52,1.36,1.22,63.94
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot365Row44$Range3$@2369 x PHP02,3/22/2024,10:27 AM,,5.37,9.72,3.85,1.59,1.39,67.22
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot365Row44$Range3$@2369 x PHP02,3/22/2024,10:28 AM,,5.27,10.01,3.89,1.36,1.28,64.16
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot206Row5$Range6$@PHK56 x LH185,3/22/2024,10:37 AM,,5.8,10.09,3.37,1.84,1.1,65.72
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot206Row5$Range6$@PHK56 x LH185,3/22/2024,10:38 AM,,5.74,10.24,3.23,2.1,1.1,65.75
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot206Row5$Range6$@PHK56 x LH185,3/22/2024,10:39 AM,,5.8,9.99,3.59,1.85,1.13,65.71
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot371Row45$Range3$@Wyffels W1782,3/22/2024,10:41 AM,,5.58,9.62,3.79,0.77,1.16,65.12
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot371Row45$Range3$@Wyffels W1782,3/22/2024,10:42 AM,,5.5,9.51,3.92,1.14,1.28,64.54
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot371Row45$Range3$@Wyffels W1782,3/22/2024,10:42 AM,,5.58,9.06,3.51,0.96,1.12,65.45
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot42Row11$Range10$@LH74 x PHM49,3/22/2024,10:44 AM,,5.77,9.29,3.48,1.42,1.04,63.82
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot42Row11$Range10$@LH74 x PHM49,3/22/2024,10:45 AM,,5.47,9.63,3.84,0.91,0.99,63.89
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot42Row11$Range10$@LH74 x PHM49,3/22/2024,10:46 AM,,5.76,9.46,3.51,1.18,1.02,64.33
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot14Row5$Range14$@PHW52 x LH185,3/22/2024,10:47 AM,,5.64,8.95,4.06,1,1.13,64.51
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot14Row5$Range14$@PHW52 x LH185,3/22/2024,10:49 AM,,5.53,9.35,3.77,0.97,1.05,65.03
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot14Row5$Range14$@PHW52 x LH185,3/22/2024,10:50 AM,,5.6,9.07,3.99,0.93,1.1,64.83
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot363Row44$Range5$@A344 x Os426,3/22/2024,10:52 AM,,5.41,12.14,3.92,1.8,1.32,62.87
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot363Row44$Range5$@A344 x Os426,3/22/2024,10:53 AM,,5.42,12.66,3.84,1.84,1.33,62.68
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot363Row44$Range5$@A344 x Os426,3/22/2024,10:54 AM,,5.36,12.54,4.06,1.7,1.35,62.54
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot41Row11$Range11$@PHB47 x LH185,3/22/2024,10:56 AM,,5.69,9.14,3.34,1.47,0.95,63.98
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot41Row11$Range11$@PHB47 x LH185,3/22/2024,10:56 AM,,5.52,9.33,3.78,1.4,0.86,67.75
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot41Row11$Range11$@PHB47 x LH185,3/22/2024,10:57 AM,,5.66,9.35,3.58,1.48,0.9,64.83
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot208Row5$Range4$@PHN46 x PHB47,3/22/2024,10:59 AM,,5.88,9.11,4.1,1.31,1.02,64.33
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot208Row5$Range4$@PHN46 x PHB47,3/22/2024,11:00 AM,,5.74,9.17,3.32,1.54,1.02,64.16
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot208Row5$Range4$@PHN46 x PHB47,3/22/2024,11:01 AM,,5.83,9.16,3.13,1.35,0.96,64.7
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot214Row6$Range4$@PHK56 x LH82,3/22/2024,11:02 AM,,4.86,9.73,3.5,1.32,1.19,63.42
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot214Row6$Range4$@PHK56 x LH82,3/22/2024,11:03 AM,,5.34,9.66,3.62,1.07,1.08,63.76
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot214Row6$Range4$@PHK56 x LH82,3/22/2024,11:03 AM,,5.13,9.54,3.26,1.22,1.11,64.18
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot240Row12$Range2$@K64 x B7,3/22/2024,11:05 AM,,5.16,7.96,4.77,0.34,0.92,68.15
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot240Row12$Range2$@K64 x B7,3/22/2024,11:05 AM,,4.61,8.73,5.15,0.15,1.08,66.52
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot240Row12$Range2$@K64 x B7,3/22/2024,11:06 AM,,5.17,8.05,5.34,-0.08,0.97,67.02
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot376Row47$Range4$@66 x K201,3/22/2024,11:08 AM,,5.37,9.9,4,0.62,1.06,64.7
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot376Row47$Range4$@66 x K201,3/22/2024,11:08 AM,,5.28,10.47,5.23,0.36,1.08,66.05
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot376Row47$Range4$@66 x K201,3/22/2024,11:09 AM,,5.62,10.08,4.7,0.74,1.01,66.48
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot237Row12$Range5$@filler,3/22/2024,11:11 AM,,5.01,8.93,3.7,0.69,1.03,66.47
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot237Row12$Range5$@filler,3/22/2024,11:12 AM,,4.84,9.11,3.93,0.57,1,67.51
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot237Row12$Range5$@filler,3/22/2024,11:12 AM,,4.88,8.61,3.37,0.78,0.93,67.53
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot233Row11$Range3$@F42 x Mo17,3/22/2024,11:14 AM,,5.47,10.78,4.4,1.26,1.24,63.68
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot233Row11$Range3$@F42 x Mo17,3/22/2024,11:15 AM,,5.89,10.39,3.94,1.63,1.18,62.89
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot233Row11$Range3$@F42 x Mo17,3/22/2024,11:16 AM,,5.68,10.44,3.62,1.4,1.16,63.82
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot211Row6$Range7$@PHK76 x W606S,3/22/2024,11:17 AM,,5.49,9.79,4.11,0.53,0.93,66.69
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot211Row6$Range7$@PHK76 x W606S,3/22/2024,11:18 AM,,5.45,10.01,4.45,0.31,0.93,66.72
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot211Row6$Range7$@PHK76 x W606S,3/22/2024,11:19 AM,,5.52,9.96,3.74,0.54,0.95,67.32
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot47Row12$Range11$@LH82 x PHB47,3/22/2024,11:20 AM,,5.65,9.97,4.35,1.08,1.08,64.5
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot47Row12$Range11$@LH82 x PHB47,3/22/2024,11:20 AM,,5.57,10.02,4.21,1.02,1.02,65.55
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot47Row12$Range11$@LH82 x PHB47,3/22/2024,11:21 AM,,5.55,9.74,3.79,1.17,1.11,63.27
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot228Row9$Range2$@PHW52 x LH185,3/22/2024,11:22 AM,,5.65,8.86,3.4,1.25,1.03,65.13
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot228Row9$Range2$@PHW52 x LH185,3/22/2024,11:23 AM,,5.23,9.03,3.79,0.8,0.97,67.14
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot228Row9$Range2$@PHW52 x LH185,3/22/2024,11:24 AM,,5.59,9.16,3.28,1.44,1.14,65.02
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot143Row36$Range11$@K64 x 66,3/22/2024,11:25 AM,,5.88,7.36,3.44,0.69,0.93,65.8
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot143Row36$Range11$@K64 x 66,3/22/2024,11:26 AM,,5.91,7.98,3.92,0.43,0.99,65.73
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot143Row36$Range11$@K64 x 66,3/22/2024,11:27 AM,,5.66,8.27,4.6,0.31,0.96,67.51
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot46Row12$Range12$@F42 x Mo17,3/22/2024,11:28 AM,,5.17,10.25,4.18,0.66,1.15,64.46
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot46Row12$Range12$@F42 x Mo17,3/22/2024,11:29 AM,,4.76,9.76,4.65,0.62,1.14,66.45
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot46Row12$Range12$@F42 x Mo17,3/22/2024,11:30 AM,,5.24,9.36,3.98,0.81,1.14,64.75
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot369Row45$Range5$@B73 x 3IIH6,3/22/2024,11:32 AM,,5.2,9.02,4.05,1.21,1.3,63.97
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot369Row45$Range5$@B73 x 3IIH6,3/22/2024,11:32 AM,,5.58,9.02,3.91,1.59,1.41,66.38
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot369Row45$Range5$@B73 x 3IIH6,3/22/2024,11:33 AM,,5.22,8.61,4,1.09,1.23,64.38
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot21Row6$Range13$@LH195 x PHZ51,3/22/2024,11:36 AM,,6.03,10.19,4.26,1.73,1.51,63.62
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot21Row6$Range13$@LH195 x PHZ51,3/22/2024,11:36 AM,,5.91,9.84,4.17,1.8,1.55,64.26
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot21Row6$Range13$@LH195 x PHZ51,3/22/2024,11:39 AM,,6.1,9.86,4.18,1.86,1.55,64.1
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot24Row6$Range10$@PHT69 x 3IIH6,3/22/2024,11:41 AM,,5.87,8.91,4.31,0.83,0.99,67.22
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot24Row6$Range10$@PHT69 x 3IIH6,3/22/2024,11:41 AM,,6.06,9.22,4.53,0.67,0.97,66.8
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot24Row6$Range10$@PHT69 x 3IIH6,3/22/2024,11:42 AM,,5.53,9.26,2.97,0.85,0.94,67.22
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot191Row48$Range11$@B73 x PHM49,3/22/2024,11:43 AM,,5.94,9.32,3.38,1.6,1.11,64.36
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot191Row48$Range11$@B73 x PHM49,3/22/2024,11:44 AM,,6,9.68,3.37,1.39,1.11,64.72
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot191Row48$Range11$@B73 x PHM49,3/22/2024,11:45 AM,,5.53,9.77,3.64,1.31,1.16,64.11
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot171Row44$Range13$@2FACC x 3IIH6,3/22/2024,11:46 AM,,5.2,9.62,3.72,2.08,1.5,63.83
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot171Row44$Range13$@2FACC x 3IIH6,3/22/2024,11:47 AM,,4.89,9.71,4.42,2.12,1.58,63.06
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot171Row44$Range13$@2FACC x 3IIH6,3/22/2024,11:48 AM,,5.45,9.54,4.06,1.96,1.48,65.59
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot189Row48$Range13$@PHG39 x PHM49,3/22/2024,11:49 AM,,5.94,9.47,3.95,0.71,0.92,67.29
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot189Row48$Range13$@PHG39 x PHM49,3/22/2024,11:50 AM,,5.98,9.86,3.92,1.01,0.93,67.05
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot189Row48$Range13$@PHG39 x PHM49,3/22/2024,11:51 AM,,6.17,9.38,3.66,0.6,0.88,67.96
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot16Row5$Range12$@2369 x LH123HT,3/22/2024,11:52 AM,,6.09,8.58,3.77,0.76,0.89,67.93
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot16Row5$Range12$@2369 x LH123HT,3/22/2024,11:53 AM,,6.09,8.45,4.14,0.6,0.92,67.82
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot16Row5$Range12$@2369 x LH123HT,3/22/2024,11:53 AM,,5.82,8.58,4.21,0.68,0.92,67.96
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot33Row9$Range13$@PHW52 x PHZ51,3/22/2024,11:55 AM,,6.21,9.02,3.72,0.53,0.94,67.61
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot33Row9$Range13$@PHW52 x PHZ51,3/22/2024,11:56 AM,,5.82,9.3,4.25,0.06,0.99,67.03
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot33Row9$Range13$@PHW52 x PHZ51,3/22/2024,11:57 AM,,6.17,9.14,3.94,0.31,0.96,67.39
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot235Row12$Range7$@B37 x OH43,3/22/2024,11:58 AM,,5.57,9.7,4.06,0.88,0.95,66.38
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot235Row12$Range7$@B37 x OH43,3/22/2024,11:59 AM,,5.41,9.63,3.97,0.93,0.95,66.08
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot235Row12$Range7$@B37 x OH43,3/22/2024,12:00 PM,,5.43,9.27,3.44,1.16,0.92,65.54
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot220Row8$Range4$@2369 x PHN82,3/22/2024,12:01 PM,,5.18,9.59,4.01,0.6,0.93,67.71
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot220Row8$Range4$@2369 x PHN82,3/22/2024,12:02 PM,,4.82,9.69,3.74,0.58,0.95,67.95
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot220Row8$Range4$@2369 x PHN82,3/22/2024,12:02 PM,,5.28,9.41,4.34,0.36,0.93,67.91
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot48Row12$Range10$@PHP02 x PHK56,3/22/2024,12:05 PM,,4.52,8.35,3.54,1.24,1.1,64.57
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot48Row12$Range10$@PHP02 x PHK56,3/22/2024,12:05 PM,,4.57,8.76,3.3,1.27,1.11,64.49
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot48Row12$Range10$@PHP02 x PHK56,3/22/2024,12:07 PM,,3.82,8.86,3.63,1.28,1.14,64
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot174Row44$Range10$@LH74 x PHN82,3/22/2024,12:08 PM,,5.37,9.51,3.78,1.06,0.99,64.07
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot174Row44$Range10$@LH74 x PHN82,3/22/2024,12:09 PM,,5.32,9.14,3.43,1.27,1.03,64.41
North Platte$Hybrid HIPS$150N$Dryland$Rep$1$Plot174Row44$Range10$@LH74 x PHN82,3/22/2024,12:10 PM,,5.31,9.26,3.79,1.26,1.07,63.96
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot39Row11$Range13$@B73 x Mo17,3/22/2024,12:11 PM,,5.35,10.29,3.87,1.02,1.14,64.14
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot39Row11$Range13$@B73 x Mo17,3/22/2024,12:12 PM,,5.28,9.55,3.53,1.13,1.03,65.35
North Platte$Hybrid HIPS$150N$Full$Rep$1$Plot39Row11$Range13$@B73 x Mo17,3/22/2024,12:12 PM,,5.37,10.17,3.3,1.17,1.1,64.71
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot344Row39$Range6$@LH195 x LH123HT,3/22/2024,2:05 PM,,5.4,10.16,4.41,0.72,1.03,66.38
North Platte$Hybrid HIPS$150N$Full$Rep$2$Plot344Row39$Range6$@LH195 x LH123HT,3/22/2024,2:06 PM,,5.2,10.31,4.88,0.64,1.1,65.83
