genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,locationYear,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW,earParent,pollenParent,earParentAge,pollenParentAge,oldestParentAge,youngestParentAge,meanParentAge
PHK76 X LH82,0.963725605099149,55.1744781902257,55.5522419115652,54.9759479680341,2023 Ames,0.983493136697164,17.4038737510312,18.0318918116557,17.1057805289638,1.16795518932524,232.674571982082,240.435678584578,223.61443394139,0.95936760788833,101.061354846683,107.452251323106,94.9809850266974,0.791648335878283,133.10625564013,150.597350929014,112.557022965777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973537124797989,15.7979176957444,15.8391407770882,15.7868070179852,1.00509843819217,4.99286916025226,5.06764425350659,4.88960752944055,0.942023317066088,16.4645596262126,16.7194548868212,16.3400390721224,0.978302915171169,2.64887823684035,2.68962477088937,2.61292756712987,1.00316971444027,27.0986668303497,28.5218992669818,25.8170495471966,0.982893951404781,175.785759194253,184.768086747738,162.037912896151,0.995810023979944,546.909609899379,564.829237884805,524.099325448328,0.932125815301127,31.9537611822153,33.0102405356671,30.4084724253665,NA,NA,NA,NA,NA,NA,NA,NA,PHK76,LH82,1987,1984,1984,1987,1985.5
PHK76 X W606S,1.00180450806125,57.9280528576279,58.3207428484485,57.7216782728648,2023 Ames,1.01788338764499,16.4275077706037,17.0774860238303,16.1189909875269,1.06784286535317,236.864050663404,243.959907069941,228.580510460585,1.04925418822296,100.201929969279,107.191612380118,93.5518685672609,1.05186718088498,172.688446448451,195.928953954472,145.384576203412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969772079792177,15.1196757834122,15.1607394391392,15.1086080749458,1.0530486315859,4.53665859808494,4.6150009839012,4.42847066853528,1.02285198816057,15.7247633265304,16.0015294313209,15.5895585030291,1.0283413208878,2.50891579628401,2.55174644106261,2.47112631553774,1.0883782999641,20.8754964603665,22.4196173379587,19.4850194356279,1.06318568366474,137.398317903726,147.114403802111,122.527422275083,1.03205283704571,471.376806578338,489.948624953139,447.736334786902,1.12755880320623,29.0968234196826,30.3748081893732,27.2275436371915,NA,NA,NA,NA,NA,NA,NA,NA,PHK76,W606S,1987,1963,1963,1987,1975
PHN46 X PHB47,1.2170618276994,56.7667723525469,57.2438394790187,56.5160541462488,2023 Ames,0.998508377905869,16.1798072928623,16.81741346581,15.8771630053477,0.990695858664648,245.154250027388,251.737461643743,237.469159607927,1.04753096525089,108.833175086955,115.811378123747,102.194035288779,1.03541875341798,175.247347275623,198.124434561909,148.370437522798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00437487779319,15.3292182983615,15.3717471616501,15.317755678876,0.945921914995506,4.68583518860073,4.75620779760838,4.58865322527118,0.969107544392023,15.808710356215,16.0709341415614,15.6806096964813,1.05151540777374,2.45349207554903,2.49728792620171,2.41485099359565,0.985666037508498,20.659426140032,22.057825489689,19.4001709901766,0.985031420417175,144.656992225569,153.658853368387,130.879248912222,0.984723244035407,479.242936132677,496.963057216808,456.686608358192,1.01892142554366,30.3102457747925,31.4651000135723,28.6210662700963,NA,NA,NA,NA,NA,NA,NA,NA,PHN46,PHB47,1990,1983,1983,1990,1986.5
PHN46 X PHK56,0.688549866664253,55.5150852943189,55.7849848991262,55.3732420587594,2023 Ames,0.923262011204638,17.1880168575047,17.7775738112748,16.9081794723078,0.987746341662895,234.295048614841,240.85866057867,226.63283838071,0.944443559835603,99.2485264371572,105.54000529167,93.2627436457783,0.941134413260736,174.238950161802,195.032869577711,149.809428669182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989281445878718,16.0257143984186,16.067604151235,16.014424035598,1.00450255739949,4.76855125784843,4.8432820200799,4.66535084653531,0.939715282197939,14.9778832852374,15.2321540314221,14.8536678167809,0.926422092213311,2.41009567453527,2.44868136076674,2.3760515209984,0.941767246644392,19.8311789574566,21.1672975362854,18.6280074874323,0.965574383693582,145.505808641973,154.329858662012,132.000213051084,0.946235735388947,489.050596319934,506.078133657746,467.375873468976,1.01318151514102,29.7425520807448,30.8909006560922,28.0628882646658,NA,NA,NA,NA,NA,NA,NA,NA,PHN46,PHK56,1990,1990,1990,1990,1990
PHN46 X W606S,0.905650153380689,56.3443620244059,56.6993611759928,56.157795510839,2023 Ames,0.921257698335082,17.1258437319691,17.7141208143968,16.8466138467731,0.982589925380716,246.379744428504,252.909091810251,238.757533882494,0.954850959435849,107.515372724488,113.87618122166,101.463628941813,0.909659651089113,175.465771685114,195.564271128052,151.853257166325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01169540337998,15.7111858698378,15.7540247106445,15.6996397034605,1.03549649006708,4.71173694720526,4.78877352757102,4.60535228655803,0.910009494797263,16.1305657100367,16.3767985825468,16.0102768759212,0.986888680197293,2.58029148934303,2.62139562241536,2.54402530999041,0.995353488744147,21.7254095695398,23.1375528496887,20.4537780443268,1.02776115816646,148.344386895655,157.73674031914,133.968978019206,0.964511637998628,500.209866540985,517.566279234514,478.116511092355,1.04509102307274,29.3278827154807,30.5123977994208,27.5953189549585,NA,NA,NA,NA,NA,NA,NA,NA,PHN46,W606S,1990,1963,1963,1990,1976.5
PHP02 X LH145,0.979100346764423,56.9762738318158,57.3600641852126,56.7745763690084,2023 Ames,0.977851356059896,15.4712264422484,16.0956418949826,15.1748432235411,0.930763572100078,236.818608152074,243.003567447441,229.598428368169,0.956166229537928,97.8987817564058,104.268352020175,91.8387019317713,0.96701114646033,165.437924255385,186.803577843711,140.336706774443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01411836787949,15.6293479976225,15.6722894355055,15.6177741787016,0.978391942556152,4.51560676992462,4.5883950123136,4.41508890647723,1.05298105735399,16.4255726898209,16.710491201038,16.2863852808335,1.06041514370039,2.49416178812564,2.53832831475948,2.45519365872933,1.10778790283831,21.4721662654931,23.043824234761,20.0568921579233,0.988022023433849,142.83078369896,151.859974927429,129.011210490788,1.00933358765382,497.936640097981,516.099624973011,474.816581365928,1.00148164391544,28.5879247786384,29.7230126200966,26.9276571418784,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,LH145,1988,1983,1983,1988,1985.5
PHP02 X LH185,0.83421086216353,55.4152775905481,55.7422737790953,55.2434277746424,2023 Ames,1.06559675565709,17.8628432931898,18.5432893308134,17.5398647603806,1.03557881330686,235.457403226403,242.338863781414,227.424143828843,0.905299476293221,98.2324837680572,104.263201488332,92.4947920131539,0.974285413907569,158.161229970497,179.687605055111,132.871190499368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967430127176036,15.4428762913547,15.4838407803415,15.4318353108684,0.985250792915515,4.89945171181826,4.97275022380448,4.79822918498001,1.03409100254582,17.0751130612101,17.3549202494312,16.938422618114,0.921167359222703,2.59734897843267,2.63571580386612,2.5634979257925,1.05334562071695,25.5838555730996,27.0782743467219,24.2381351698499,0.988075053451372,175.100757757812,184.130433609253,161.280442812925,0.897923752488083,524.411602972633,540.569764887448,503.843527017996,1.14608347521706,33.084351127458,34.3833319184877,31.18436093344,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,LH185,1988,1993,1988,1993,1990.5
PHP02 X LH198,0.884822627704154,56.3819614132006,56.7287965359765,56.1996854293014,2023 Ames,0.959434938696238,16.7894693499218,17.4021248398411,16.4986680808856,1.04649439463754,245.912216909719,252.866211917344,237.794282453943,1.01656446982305,106.370576203168,113.142493698432,99.9276987581111,0.968023417784757,175.364874691426,196.752893935551,150.237381150734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01226133466509,16.3854632175444,16.4283260219276,16.3739105923685,1.02203681199971,4.89476003958802,4.97079527655853,4.78975819703564,1.00373776646759,16.4248673824963,16.6964615085985,16.2921891561961,1.09669884372547,2.60055247134927,2.64623022216079,2.56025098876016,1.00657416603076,25.9585428406383,27.386605293431,24.6725761398989,0.975909610522336,167.44879008153,176.367290161602,153.79863453105,0.96910802978141,529.909859465723,547.348984352179,507.711217866633,0.930350254221686,31.5036775171044,32.5581444344769,29.9613323055669,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,LH198,1988,1991,1988,1991,1989.5
PHP02 X LH82,0.830164055288287,56.4150293147515,56.7404392251956,56.2440131525993,2023 Ames,1.04418172726643,17.0321844154504,17.6989557012162,16.7156967004979,1.04633554711362,224.862691964367,231.815631424161,216.745989730946,1.04134049253688,100.196709997132,107.133674753696,93.5968047563381,1.0392547468482,165.132863588682,188.094705334209,138.156380934656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993145640005507,17.0965850019211,17.1386383786864,17.0852505382494,1.04093120074771,4.60934119136816,4.68678209133338,4.50239818034792,1.01270342284463,15.4400347963938,15.7140548744628,15.3061714524011,0.955303100362232,2.51907830182606,2.55886688847177,2.48397282917343,1.0286115016966,18.6135822541468,20.0729098562808,17.2994613638846,1.03712114618446,140.248365540223,149.726256653867,125.742037477183,1.08289989467423,517.255946741454,536.742759276703,492.450758969987,1.03707904512441,26.6845930158206,27.8600272555831,24.9653116032824,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,LH82,1988,1984,1984,1988,1986
PHP02 X PHB47,1.12198454043529,55.9631239981072,56.4029224770908,55.7319919840468,2023 Ames,1.02550018448162,16.4239796984869,17.0788217233037,16.1131542917643,0.948467385193969,238.682440897883,244.985042703808,231.324927942342,0.916598711368793,98.7388718904825,104.844860279724,92.9295667859336,1.0851859884298,173.06253285197,197.039203640684,144.893788776418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01787230216174,15.436897075672,15.4799974687036,15.4252804142615,1.12046270107486,4.6213059364493,4.70466364528383,4.50619203180052,0.981283650775003,16.4326866823926,16.6982051121002,16.3029765343523,0.874027825958558,2.41361424273365,2.45001769612004,2.38149547338161,0.996402794561444,20.0207217467976,21.4343537143077,18.7477496623039,1.06675975300768,146.77267109076,156.521419171562,131.851784559319,1.0814442788551,509.12168813235,528.582306822045,484.349843076949,0.998339612100898,28.5369258705203,29.6684525063071,26.8818671297666,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,PHB47,1988,1983,1983,1988,1985.5
PHP02 X PHG47,1.06729031498246,56.6852835034907,57.1036427947704,56.4654186558045,2023 Ames,1.05044305806745,16.0662245277763,16.7369940405555,15.747839026044,0.881854481635296,239.59043543057,245.450391961792,232.74965642771,0.974904141480256,101.5638536484,108.058247863304,95.3850149316295,1.00269985356132,177.437851649425,199.592030329449,151.410243607388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991100006231675,16.4508079131789,16.492774670415,16.4394967956921,0.922716862776129,4.54166258679107,4.61030883758569,4.44686466013315,0.912736368484572,15.9661359600689,16.2131066775629,15.8454866764653,0.838272467992337,2.40395036641355,2.43886460118656,2.37314553474348,0.920216572923239,19.3480962904509,20.6536401644918,18.1724572663399,0.935459565407844,142.811472083051,151.360313204237,129.727095782907,0.964642261666467,500.050431972819,517.409195242741,477.954084424343,0.930457032654269,28.2867877030738,29.341375644033,26.7442654730388,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,PHG47,1988,1986,1986,1988,1987
PHP02 X PHJ89,1.30365696507898,55.6346631755258,56.1456740938543,55.3661061240484,2023 Ames,1.03422502481472,16.3777745630113,17.0381879101901,16.0643046886561,1.00138573321372,245.146092210124,251.800338448955,237.378077599789,1.10135475758508,104.459524856792,111.796278966132,97.4792555897718,1.03268564735011,180.6261955935,203.442896194814,153.820230513918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985282762995538,15.484681800298,15.5264022344252,15.4734370732069,1.05826985049498,4.62295096308673,4.70168178561326,4.51422661684505,0.990841135370826,15.7097769862263,15.9778815064082,15.5788034901817,0.958559171228601,2.40383543170367,2.44375963442531,2.36861030497821,1.00808746986621,18.3694947352927,19.799704165884,17.0815946863649,1.04149165824333,145.353490533044,154.871322243365,130.786031634939,0.987202407670535,499.08503333437,516.849767034348,476.47191719026,1.06201943140301,28.9645439853607,30.1682458717626,27.20391611736,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,PHJ89,1988,1991,1988,1991,1989.5
PHP02 X PHK56,0.879936154459195,56.4996855073976,56.8446052174177,56.3184161509181,2023 Ames,1.02433784729348,16.0598473250582,16.7139471293964,15.7493742185445,1.05617037435482,242.446017678274,249.464309938701,234.253024082628,1.06016572889266,102.856557891587,109.918928317161,96.1373403058165,0.88639093610165,183.685745556367,203.270133754892,160.677229323989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969673419914517,15.7898005169761,15.8308599950872,15.7787339344843,1.04630641865709,4.60110556920312,4.67894636275604,4.493610319968,0.996530710632746,15.5812494793643,15.8508935004723,15.4495239116338,1.1919260517884,2.43273238023168,2.48237636544316,2.38893148876682,1.06155158621358,19.681460601872,21.187521469649,18.3252565216791,0.955258584479106,143.549383746791,152.279161249039,130.188076379306,0.923947540417181,490.309171577737,506.935632251584,469.144987941051,1.02767740409709,29.351588926938,30.5163672665303,27.6478936616097,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,PHK56,1988,1990,1988,1990,1989
PHP02 X PHK76,0.798476103714418,57.1765151623393,57.4895039453952,57.0120268085524,2023 Ames,0.945341623555356,16.1205168244929,16.7241729059645,15.8339871884383,1.11267427622959,239.532954759338,246.926717594248,230.901645417076,1.1016563113337,101.693299681185,109.032062612558,94.7111191985914,0.976030625301074,171.483743075314,193.048677779648,146.148402233153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980396800570571,15.3146018906675,15.3561154354822,15.3034129255527,1.0905970327249,4.54658240987267,4.62771823868917,4.4345368391322,1.01532264066511,15.3987849215552,15.6735137147875,15.2645753584739,1.06716981701444,2.44357226810046,2.48802012838048,2.40435591800937,1.15096956053312,20.2145412006912,21.8474625185372,18.7440995995057,1.04656330083155,135.353481296464,144.917660992646,120.715084773114,1.03351749686208,460.933859271915,479.532034239242,437.25983760025,1.12910105925917,29.7040905725019,30.9838233483638,27.8322540204205,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,PHK76,1988,1987,1987,1988,1987.5
PHP02 X PHN46,1.0357444377546,57.8932866200567,58.2992804746276,57.6799203130155,2023 Ames,0.96851291171881,15.9251831882253,16.5436354964439,15.6316304183121,1.03859481041389,228.82927970837,235.730781678732,220.772624421679,0.979279635641694,97.5904724568574,104.114014341527,91.3839023236542,0.899951441498187,170.341929552652,190.225930699638,146.981416141797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02432952859092,16.187977495164,16.2313513105063,16.1762871394276,0.921873665288022,4.55886115419869,4.62744467464929,4.46414985581956,0.982063161616686,15.3169232589872,15.5826526108827,15.1871100719666,0.856909368295753,2.40296140522114,2.43865187103772,2.37147170484952,0.92782355524083,19.2836249199574,20.5999610894827,18.0982674605003,0.95997699240425,139.293731504692,148.066628903501,125.866427244222,0.981412041846718,490.081952652531,507.742488564815,467.601472140054,0.891709867938873,28.4727038866837,29.4833754605016,26.9944171461197,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,PHN46,1988,1990,1988,1990,1989
PHP02 X W606S,0.925792280098926,56.0232249525128,56.3861194684072,55.8325091034176,2023 Ames,1.03173894073938,17.1316184739498,17.7904443106099,16.81890212271,1.0045393099759,243.187552936743,249.86275481296,235.395075195418,1.00248105745033,102.113565226409,108.791665054943,95.7599469504649,1.00849877338964,179.15944957091,201.441752639874,152.981315913633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981789274963796,16.0921374267691,16.1337099339837,16.0809325697753,0.968145868101035,4.85654531924746,4.9285712968236,4.75708011523864,0.949803162856801,16.7453244497978,17.0023248024826,16.6197755233828,1.07337878013575,2.66250273793584,2.7072092029111,2.62305822090488,0.942411165023516,23.0662423594091,24.4032744880696,21.8622482400248,0.933696587150598,162.756509324953,171.289239198171,149.696791996483,0.955020749917626,532.408501944308,549.594125853263,510.532547256474,0.917799222179091,30.2148252379339,31.2550667084837,28.693287269779,NA,NA,NA,NA,NA,NA,NA,NA,PHP02,W606S,1988,1963,1963,1988,1975.5
PHT69 X 3IIH6,1.08247086989535,55.4732066894936,55.8975164949919,55.2502146042163,2023 Ames,1.00218908514636,15.7019118307375,16.3418683511728,15.3981519341354,1.03630482092797,242.22987350391,249.116158407143,234.190982272761,0.986108003474893,105.345640768056,111.914670317273,99.0957931660796,1.07562213898294,180.772962114621,204.53832417644,152.852471914735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991902318692552,16.0012705895056,16.0432713195517,15.989950315475,1.04945580753399,4.60357712662648,4.68165222145579,4.49575831601754,0.99812952767422,16.2530240117947,16.5231006452162,16.1210871057882,1.06450195198694,2.41102016598129,2.45535690908942,2.37190185457837,1.07334538815992,19.7789180007911,21.3017111534842,18.4076465394851,1.01910205707943,143.741171923054,153.054392819402,129.486878850253,1.0512618672711,507.326348077841,526.243833464734,483.245869223895,0.983287818425575,28.3102886117587,29.4247554161479,26.6801829054077,NA,NA,NA,NA,NA,NA,NA,NA,PHT69,3IIH6,1992,1993,1992,1993,1992.5
PHW52 X LH185,1.03481993342062,56.3995978613987,56.8052293263063,56.186422004886,2023 Ames,1.05531438248867,16.924755415553,17.5986355547326,16.6048934329605,0.965818850218337,242.445422004954,248.863324955131,234.953309135166,0.993168240668984,98.452246979013,105.068308807239,92.1576523449248,0.952319919414318,186.996177239032,208.037235119231,162.276307673773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00485698549688,15.4598138758754,15.502363153347,15.4483457542439,1.08831341509312,4.69997411819419,4.78094005547084,4.58816316136999,0.987587293268432,16.5630759614808,16.8303000481154,16.4325325717978,0.971078866577141,2.42554870146045,2.46599435227847,2.38986350104475,1.01689939325602,20.95021786202,22.3929290807105,19.6510599838817,1.06598934140968,161.477822761519,171.219530317436,146.567712062222,1.00741024221978,510.864112120979,528.99248634354,487.788110041693,1.08427910688139,31.5507821734263,32.7797133659706,29.7532519627555,NA,NA,NA,NA,NA,NA,NA,NA,PHW52,LH185,1988,1993,1988,1993,1990.5
PHW52 X PHM49,0.907642625210138,57.1270756255757,57.4828557915602,56.9400986571315,2023 Ames,1.00076925891716,18.0036219955775,18.6426718736768,17.7002924431838,1.00628335735982,241.852268401384,248.539059538721,234.046261622136,1.0171957187978,102.389191617092,109.165314222905,95.9423133831995,1.01186805919903,175.389334806718,197.746080650935,149.123742823684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9896911458795,15.7237243012027,15.7656314021982,15.7124292626028,1.0398762929707,4.55674334624012,4.63410576550694,4.449908714154,0.929781124915156,16.3898834355329,16.6414661701115,16.2669811052407,0.965095549678913,2.34698775331616,2.38718419765433,2.31152242779426,0.95198932510853,20.9637043749279,22.3143253788505,19.7474735070363,0.972911065788198,153.123093383,162.014190800813,139.514878809025,0.944253074305488,504.529977863276,521.521837161922,482.900670364839,1.04353645991866,30.2321283723212,31.4148815011165,28.5021417842412,NA,NA,NA,NA,NA,NA,NA,NA,PHW52,PHM49,1988,1988,1988,1988,1988
PHW52 X PHN82,0.779379934958238,56.8352736723889,57.1407770885162,56.6747191838081,2023 Ames,0.932323561765476,17.8757854193,18.4711287046643,17.5932015108151,0.982568904822883,237.802732575348,244.33194027469,230.180685091378,0.96881970754454,97.8891788216465,104.343041141288,91.7489025997638,1.10704157406499,179.970661712728,204.430221321659,151.234600693405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01141793451764,15.9156473839375,15.9584744757094,15.9041043842263,1.01049099080253,4.70417560404862,4.77935188051943,4.60035995409249,1.00176693783317,15.9712897386187,16.2423505924874,15.8388720246319,0.986570967852222,2.5043438109917,2.54543471127418,2.46808930693044,1.0246702749907,21.0637881541921,22.5175241982804,19.7547024480969,1.06487114531827,152.976683477046,162.708172225992,138.082213110029,1.05759272206802,501.290212035626,520.321621323724,477.064716968488,1.00485782928264,30.5286703654597,31.6675848042241,28.862805650276,NA,NA,NA,NA,NA,NA,NA,NA,PHW52,PHN82,1988,1989,1988,1989,1988.5
