"genotype","earHeight.mu","flagLeafHeight.mu","combineMoisture.mu","combineTestWeight.mu","earFillLength.mu","earWidth.mu","shelledCobWidth.mu","shelledCobMass.mu","earLength.mu","kernelsPerEar.mu","percentStarch.mu","percentProtein.mu","percentOil.mu","percentFiber.mu","percentAsh.mu","yieldPerAcre.mu","GDDToAnthesis.mu","GDDToSilk.mu","kernelsPerRow.mu","kernelRowNumber.mu","moistureCorrectedKernelMassPerEar.mu","moistureCorrectedHundredKernelMass.mu","anthesisSilkingIntervalGDD.mu","daysToAnthesis.mu","daysToSilk.mu","anthesisSilkingInterval.mu","earHeight.max","flagLeafHeight.max","combineMoisture.max","combineTestWeight.max","earFillLength.max","earWidth.max","shelledCobWidth.max","shelledCobMass.max","earLength.max","kernelsPerEar.max","percentStarch.max","percentProtein.max","percentOil.max","percentFiber.max","percentAsh.max","yieldPerAcre.max","GDDToAnthesis.max","GDDToSilk.max","kernelsPerRow.max","kernelRowNumber.max","moistureCorrectedKernelMassPerEar.max","moistureCorrectedHundredKernelMass.max","anthesisSilkingIntervalGDD.max","daysToAnthesis.max","daysToSilk.max","anthesisSilkingInterval.max","earHeight.min","flagLeafHeight.min","combineMoisture.min","combineTestWeight.min","earFillLength.min","earWidth.min","shelledCobWidth.min","shelledCobMass.min","earLength.min","kernelsPerEar.min","percentStarch.min","percentProtein.min","percentOil.min","percentFiber.min","percentAsh.min","yieldPerAcre.min","GDDToAnthesis.min","GDDToSilk.min","kernelsPerRow.min","kernelRowNumber.min","moistureCorrectedKernelMassPerEar.min","moistureCorrectedHundredKernelMass.min","anthesisSilkingIntervalGDD.min","daysToAnthesis.min","daysToSilk.min","anthesisSilkingInterval.min","earHeight.pl","flagLeafHeight.pl","combineMoisture.pl","combineTestWeight.pl","earFillLength.pl","earWidth.pl","shelledCobWidth.pl","shelledCobMass.pl","earLength.pl","kernelsPerEar.pl","percentStarch.pl","percentProtein.pl","percentOil.pl","percentFiber.pl","percentAsh.pl","yieldPerAcre.pl","GDDToAnthesis.pl","GDDToSilk.pl","kernelsPerRow.pl","kernelRowNumber.pl","moistureCorrectedKernelMassPerEar.pl","moistureCorrectedHundredKernelMass.pl","anthesisSilkingIntervalGDD.pl"
"PHT69 X 3IIH6",102.022343633631,228.539294916598,12.976242819386,59.3041750903369,14.937808189772,4.04335599243964,2.52565588923075,17.2512364337323,16.3908153741137,460.250030685647,69.8070987366182,9.61368461107947,4.06202188889126,1.23608020739026,1.229118198942,136.351302267681,1331.75228963292,1338.94234057626,32.9048748551135,15.326395512849,127.109182649733,26.8451717139931,6.20738233825239,65.2649464062148,65.7828857601715,0.277724580229058,139.110232750737,292.072718660026,16.9268213476809,62.6337573276541,17.3154594446792,4.54230188852601,2.91058490143801,24.0601402355908,18.2495812388259,560.566043357378,72.9314709695286,14.65,4.71924492954284,1.71468559670679,1.45050028950533,216.935529050035,1457.12916207517,1508.94500770972,39.2813381541863,16.6589251121354,172.794447947957,33.287555904354,113.14480909084,76.8401689882399,78.9297205904728,5.14329313470185,60.548442197789,153.207372937945,9,54.4250674170155,11.7543138059872,3.40207593277152,2.18424481095967,8,13.512803006677,234,66.3098628611312,5.87,3.61271156411214,0.67230560917731,0.931303037206399,19.7056298928205,1245.71376886628,1234.22007690912,26.5262797688731,13.7113575056608,62.9706318820586,16.2044142347263,-97.2,55.2929259733079,57.8362412121848,-4,0.949271676052904,1.0157970214247,0.540813914937808,1.04547838002103,0.874533784464081,0.876740556686657,0.678048443003844,0.803599181091904,0.830340148515948,0.656151395757062,0.749013936758426,1.10748786934517,1.37930002276577,1.17743566138434,1.06221995923221,0.981167812449407,0.770205238105735,1.0269026943958,0.752682443814746,1.36996922862498,0.89669787613503,1.04739686603037,0.962034395733971
"PHW52 X LH185",97.5046674287473,225.682008227789,14.9618170023455,58.9722627120961,14.6147099923152,4.16696228950786,2.53725110894749,18.0681745772053,16.2786187749244,448.326609218828,69.7519660875504,9.32234816775616,3.91634859438992,1.13224865023164,1.08851384281643,134.35753114018,1391.12524112026,1401.54055047549,33.2750561750416,14.7167480795847,135.979851151575,29.677583251054,9.34771612899196,67.9700223678294,68.3650764580287,0.361997205484437,129.828076269103,288.241611367192,23.7,62.4802984936265,16.9654391453552,4.78506038023534,3.01058089282805,23.2372696148485,18.191012675462,587.028049866693,72.2782117236943,13,4.31294943958707,1.69731419223946,1.34208433376295,194.519191110696,1481.01148321407,1534.31051740629,40.1814365007118,16.3619356565718,190.569663285048,35.7765014308238,125.849536759864,76.113874629883,80.1795728642906,4.9934686477274,62.4940576568567,156.384754712283,10.6505205079004,53.7623925805972,11.8579274091864,3.34752288463396,2.02174635095113,10.5627058627731,13.1767476584841,235.03502988846,65.2377251033861,5.87,3.30450902409397,0.532070415291313,0.844900234047151,28.1206599238486,1304.17211626615,1296.28207158098,24.9681891659109,13.2059451160323,59.1881184887052,20.3781342916785,-118.55,59.1636776478777,61.995903270571,-5,0.926048357817182,0.982342267825569,1.22508951266221,1.16044765030193,-0.110016198592042,1.15592979048143,1.28936163913192,1.03894035283057,1.32997761529065,1.33735595046858,0.907134593129567,1.21306117756959,0.919241342580313,1.21752450450409,0.982847802574705,1.00668438975782,0.820051071487105,0.899880221205967,1.27064474508141,1.28108141122327,1.24450774542692,1.10442744819341,1.09351724985576
"PHW52 X PHM49",102.528418557851,228.498025902176,16.6168979737015,58.6075590134286,14.4584602489956,4.14333942093437,2.446842885235,18.3010981255105,16.3438789892538,452.876556998931,70.1640300207556,9.54723568548336,3.96458536552612,0.990503950437737,1.06886793108467,137.789928620281,1416.95181783689,1421.13102317908,32.8658169906028,15.044133359946,137.980214709431,29.9184247114073,2.0494907224528,68.8708468157152,68.930471867762,-0.0194550637179504,137.392032565801,291.626639027091,29.4,62.5283846300224,18.6482015866846,4.77919118855806,2.81898523965551,25.4,20.1,594,72.4196102680068,11.32,4.29511579356849,1.40841204656653,1.28378170179275,212.29316519471,1524.695335452,1612.03844828211,40.9883214168615,16.0096222706466,187.676240023443,35.7557841496586,109.495221660589,78.8603096418517,83.46708829968,4.67550536360938,75.8590605070795,160.510853319929,10.9305872133444,53.7417503790385,11.1935364849409,3.26779482178331,1.94363524032528,10.986313917882,13.2614979718675,310.325210064263,67.8145403510373,6.64,3.55267824702012,0.496400177829177,0.877063983358318,25.7896162339896,1250.81469030025,1285.82264231558,25.9200012034614,13.8087598098958,69.2805119981229,21.3969449208826,-141.7,58.8366668550829,62.4401009174938,-6,0.856897649900048,0.934198637474917,1.36536176565279,1.16793365551638,1.21353632025446,1.03581590139012,1.21434055169874,1.00082206347909,0.948089286281213,1.13547907565351,0.626321224559955,0.912418003257911,0.359069343396957,0.946291261076135,0.893141480937307,1.00436391032699,1.13944125427559,1.17728472095818,1.06249992242367,0.90522700863027,1.04455404128041,0.90570401307961,1.06963462182806
"PHW52 X PHN82",97.6038631342371,225.423728149129,16.133569032776,58.5275647299124,14.5162946418997,4.26893207296922,2.61826607358624,20.2728829595586,16.5493746905274,486.010148725938,70.6055528603329,9.18822259926527,4.10874759709579,0.81339258486413,1.05770462558323,144.799539825452,1377.83172898025,1388.13685387888,33.0612042642698,15.395031763604,148.267222978496,30.0704986171623,12.0904351124181,67.374765231392,67.7924116427142,0.496908859950294,133.185453499162,287.618666339276,25.7,62.6179790620144,17.8965443509588,4.84329490176246,2.99706743748381,27.1,18.4150165476406,611,73.2463337754203,11.43,4.45212247173259,1.4706437812131,1.31595340887428,227.104564525938,1471.50293643024,1480.20892802169,40.6816039154872,16.483469817917,192.811504481832,35.0304780161696,123.948911260559,74.5746728277358,77.8339443287232,5,63.0118866924123,159.966281173,11.1219428781354,51.0251382860845,11.5925954026354,3.58777044099366,2.20889218071798,11.8655558857452,13.0573534572234,319.576460807973,68.1376653682715,6.67,3.72243352886387,0.426801658592073,0.853915171838776,26.7610770255032,1287.47590152481,1311.07608516164,26.6438579378527,14.1049833657684,78.1258767408676,21.6798124889772,-118.55,57.7726282172471,59.3000532252779,-5,1.01484770059681,0.97984075815389,1.2041926230637,1.19370405734416,1.30455123429102,0.999519016936749,1.00246730236338,1.20610033312687,1.13001850335237,1.17930268402104,0.48043754368216,0.749602630759579,0.308722796250031,0.882973121947659,0.868169739158994,0.987782354187778,0.780521327627713,0.666089328982562,1.1306108636392,0.731103936765714,1.10217522651331,0.984537515651682,1.07601060378424
"PHW52 X PHZ51",106.125657347188,238.558176768162,14.6067440406506,59.4228094692074,15.0029334594167,4.14152443893414,2.64191719579635,21.464360826052,16.9963145206274,470.921421518637,70.4892800446209,8.98527650731736,3.89684380204718,0.973541773480882,1.06065483122488,130.76781800528,1396.19070580221,1403.06553147108,33.4451541295142,15.0527046798764,139.514680812885,29.1129723527068,7.11181024388162,68.2158577495479,68.4043719928511,0.213498693653214,138.000305302573,299.821984903344,27.4,62.5816587210934,18.09455991538,4.69624944505446,3.21738322153713,30.8,20.8,660,72.6285968544353,11.06,4.25133371443842,1.41791475466183,1.31317363923169,205.327153014495,1533.25535475486,1627.47351664623,41.2717072282215,16.1837478799885,200.132618217389,35.2502833528398,107.098393250673,80.1544708835668,84.1507476213398,4.90631878281051,68.5052185838436,160.775882262805,5.3,53.9564761908167,12.2539684066271,3.42510776164153,2.27279346709297,13.4378432568395,14.8219007510538,323.17642291705,68.3374005988603,6.21,3.40605649244191,0.546940204405239,0.844791199394199,20.787214389705,1301.87320897227,1288.99916732433,27.5909491286723,14.3019355889609,74.0128428809468,20.2026794841037,-117.06,58.2542327002584,59.9913805705066,-5,0.960505322713778,0.96152829991745,1.41053576963906,1.07949180687357,1.26664030373518,0.948605425611186,1.55990206563195,1.39871570993228,1.22944352519736,1.07091342029984,0.419381253026671,0.915841397962846,0.514005198172302,0.97171209001445,1.00274329942524,0.984749329359776,0.941885521752846,0.887477355173453,1.20286162693519,0.652717307698477,1.06416309266879,1.00560304867845,0.996853520202163
"PHZ51 X LH145",106.750460352272,237.986204029321,12.5365457821572,59.6530226218296,15.0572417187039,3.89671934740611,2.54423644161421,20.3516322228552,17.1644926267482,464.58450932461,70.1644414553579,9.72212002502579,3.81848024434205,1.0598217936867,1.04318116688137,122.743587734567,1367.98294019123,1375.88527397171,33.3487800679318,15.2006340730541,123.996431257009,26.1477494210062,8.3667235539637,66.948137297409,67.3435916115248,0.317397206858756,135.848567594203,299.196699258347,18.1051687099897,62.7523732163018,18.5020518470238,4.48321989879652,2.91529098586093,29.7,21.9,677,72.9209993978939,13.1,4.25267183178298,1.38196734474029,1.31059207685852,199.619545918576,1538.13912809846,1530.2159970546,42.4828167038006,16.1100576293552,197.540321802918,31.9178033801493,136.4,76.5789345347985,79.913437270377,6,58.3127298916785,163.809883113354,5.3,56.2444209544769,11.1572952158173,3.10243785207535,2.1251554816637,8.00618366784394,11.4,256,67.7830811869439,6.15,3.24209193031009,0.735617035973999,0.833438298680468,20.1670338129377,1274.57547429862,1226.93224507393,26.1460865860391,14.1219316045472,57.1477734061396,18.8531498540688,-166.3,57.0824287419857,58.6359888740547,-7,0.911392678991526,0.965666897433024,0.627677497585882,0.72145867945991,1.28395008831348,0.900811396085353,0.685647566079925,1.08164032860174,1.1831111803757,1.10615485144004,0.640558239297758,1.04708856301974,1.2112728821643,0.641488991949242,1.07644383547268,0.865701595921994,1.23996061254073,0.960564845016232,1.20259685363234,0.506862432141072,0.845124328842627,0.845692891038241,1.14777085266169
"PIONEER 1311 AMXT",104.565252535599,235.916669498092,15.0572137125084,59.0866562890773,14.2280973821434,4.31308103468798,2.64147553139324,18.8787309155726,16.2626119381248,470.349588611576,70.4802324416467,8.76889669339958,3.81604620214629,0.976764554806978,1.04099809094279,143.415954043893,1399.19608620055,1418.99199615864,31.1508616088903,16.3191193646719,140.702171771851,29.5043351281543,19.973916833423,68.3143171884075,69.1490539378981,0.801487327273151,139.109508246341,302.831173873897,24.4,62.7812758182322,18.1236402540928,4.98928644348435,3.28867453194637,25.2974835697665,19.5,640,72.3091283670918,10.42,4.10532072522305,1.57118368939765,1.39226787623832,214.699869309797,1500.76834229925,1567.60213562741,39.418931117865,17.8320671594001,201.286755582818,36.210737031297,118.55,77.4567132617718,81.5838537991034,5,60.2268073501589,164.654928150283,10.6821971815585,53.2784249124694,11.4593759996307,3.2358389382661,2.20502829839547,12.2361418009698,11.6,301.420433961506,68.3027652716485,6.87,3.36568252462548,0.45654674679027,0.795627950927143,35.3644336861731,1272.63485969087,1309.66449173976,25.7339279949655,14.6820068564709,65.2987920518717,20.4868562773064,-118.55,58.8985413287011,61.5427782210079,-5,1.0342741708059,1.03216941249012,1.11697630121193,1.18024858168533,1.23957193702668,1.22414490522065,1.08115947739497,1.03199472466657,1.30178882233227,1.19536578010944,0.372217273726738,0.461989427568234,0.577664603009758,1.19587499906935,1.17394645134282,1.10250176646523,1.0091269900815,1.06484897201699,0.934592714106834,1.59407425378356,1.12722499435261,1.03421794870132,1.04290342719637
"PIONEER P0589 AMXT",103.14637393865,227.639100492888,13.9223043948341,59.6964324109771,14.2670244795114,4.18256755391545,2.56642717395023,18.9930088024976,16.4363947747673,473.72297109781,69.8542149814921,9.13331133568104,3.80014441713535,1.13737284919731,1.12224372980516,155.351348483923,1365.51853606633,1369.96770217648,32.9326500363053,15.3264578354837,138.021257248634,28.7633315352286,3.84759453691839,66.8581063700714,67.073971846873,0.202305088303295,131.452493849364,288.239687564711,19.7,62.7625368446101,16.8137866651045,4.71003702070263,2.90508683635359,23.0563558304544,18.1950817043035,648,72.9383222970228,12.16,4.42544848139106,1.60147026561797,1.36463754300527,230.461350582934,1466.02212222622,1528.18255307266,39.7653257772851,16.8712438874288,200.744214903897,35.2439384258833,116.206436576082,77.1874767522536,79.7786841557261,5.38512264580342,53.8464179153188,158.888074673533,10.1280444611114,56.4374253028898,11.3601147080895,3.51966994766207,2.11636657872891,13,14.3160202680172,316.935808720237,66.4654322694515,6.27,3.34975972650632,0.558811997979312,0.929321682664633,51.1458706437494,1298.50780851031,1269.81487670682,26.4932053228273,13.5225718591488,65.8858012299131,21.0816463041434,-76.4,57.7679026523159,57.3306883721462,-3.04114983067256,1.03776759456849,0.997264557500329,0.80987818378499,0.90715852770774,1.11316339546867,0.849887420462756,0.790923301361888,0.764113953228093,0.711116883581967,1.05634841983333,0.680817278383444,0.98518298564561,1.32578914671485,0.9488674343139,0.860678555224811,1.02461319030741,0.816899367110423,0.790044898748461,1.07237146849196,1.42711767944279,1.00100594929618,0.900391594335188,0.686093663440573
"SYNGENTA NK0760-3111",111.141534867266,249.321836604327,13.7176779186174,59.3942065351104,14.8029536040842,4.07808728939441,2.52972736607232,18.9446832932317,16.4906029876203,494.954985202509,69.7116981132053,9.72015474399832,3.88262211752801,1.87177866241157,1.36208632830934,142.793515262609,1413.90928793267,1408.0212938527,34.824123087696,15.3311859222389,131.94083341187,26.1888877332612,-1.2850411638964,69.3324446276102,69.0653410476496,-0.123914978756404,137.688449063751,297.695256775013,22.1,62.8145999311987,17.7105205755779,4.76221216216937,3.01814836178174,28.9,20,723,71.8490013191866,12.43,4.34163650970486,3.27088345937229,1.77411546098942,232.194312847463,1685.89035447215,1635.37398251957,42.4398897879545,16.8523524079363,221.868728026109,36.4385392430935,99.3485575475316,80.8968192834376,84.2920565331183,4.27967475756248,58.7461203154026,156.549224308388,10.6389869143491,52.1796653728293,11.6212417615199,3.3410035887979,1.92362414922491,8.51530733061605,12.4103374394546,340.994500628101,66.4932416127171,5.13,3.39258959883708,0.962238741881208,0.996569730511501,20.2131694561756,1301.99931313034,1280.19989215734,27.1751856113696,13.5164884380658,67.292776999879,16.3353669179254,-140.25,58.4561825671141,58.8066064101269,-6,0.945169252566245,0.93222953080054,1.04702997011667,1.20145874284082,1.0521055301656,0.951444896347109,0.997405731928437,1.03730234845294,0.929737597606692,0.908321175085699,0.356854639383842,1.08556853600634,0.819598848030363,1.38307852641654,1.0256601950223,0.98168271616245,0.663706448552544,0.769787884499307,0.880405788466481,0.77945030736876,1.08907797653101,1.15768511418703,0.614582828439059
"WF9 X H95",105.571995357289,235.80642579933,13.6869639077476,59.1099561587998,13.8151375978531,4.01606012189429,2.51914030632776,18.9006535061299,15.43150545711,474.25577262655,69.109552174985,11.0316698564059,4.06265322733521,1.18928742806324,1.1011595312722,107.890862649158,1436.85918167773,1455.95886557605,32.6023264693663,16.240492670021,118.26280286587,24.8901773657176,19.6941801264444,70.0004387152543,70.7448411292377,0.68891589534917,137.49970848463,299.905633682789,25.2,63.9759095244641,17.2989034534409,4.56583384374252,3.10200255628182,28.4,18.1234554420665,677,72.2269863339216,13.58,4.46219869497297,1.66212656981828,1.3304041135538,164.984797240686,1552.61549927639,1644.82766385551,39.4274358204365,17.1958452991996,176.493817392033,30.4131776706804,164.646782012996,80.9530801859398,84.8778064517724,6.81219524779415,52.8530227866558,159.82529781914,5.3,54.8341895909061,10.4318671552139,3.36985670994879,2.07444543981536,9.86505111013438,12.4581902542331,326.769075780149,67.2015794361838,6.9,3.56025552417418,0.684619387443417,0.880179487302693,15.4433641623287,1335.93192442835,1297.54739536117,23.7794937329389,14.7675496349939,62.5433434023171,18.1311168064398,-146.6,58.9900050666284,63.4325790394037,-7,1.0433656056802,1.02060997862376,1.37233768207174,1.10084195248037,1.14408992414653,1.04294897906361,0.961280258082607,1.28184907319708,1.18401827878374,1.31417811411677,0.638335663531195,1.33111972043306,1.62888027549829,0.816352383661159,0.845358179772533,0.889679158214819,1.13281132798208,1.35234369830769,1.26530043769136,0.210533541702869,0.95774157954169,0.880996067170123,1.13461390357201
