genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW,earParent,pollenParent,earParentAge,pollenParentAge,oldestParentAge,youngestParentAge,meanParentAge
N209 X 3IIH6,1.3691233341915,57.4177666521796,60.5692164691755,54.1606537530593,0.831319831756585,13.8027511507567,19.0282812550143,10.550680107522,1.03222761639089,238.435923066281,289.621222489202,173.375571197508,1.03947908230813,113.501176480783,145.15073123908,72.523087205451,1.03791490017131,154.676246701319,203.910647091728,84.7275284527027,1.00449178925908,2240.0820811788,2904.25730825544,1360.53183559427,1.01808476805517,2249.47309733027,2778.07231288304,1395.85365351982,0.956091836830566,8.62407327687926,191.804897279618,-164.977582621625,1.13685331037576,16.4613532077108,17.3901218599525,15.7370593587994,0.957939918963384,4.37791111226959,4.77377940466967,3.75495728266433,0.901902266093537,16.1416104167388,17.2591594187162,14.7334004425554,1.07212852334998,2.58579766818757,2.92153778683604,2.39190477728421,0.99433005002383,18.8240072409567,24.5479986778617,13.0489900065238,0.986569842124788,132.667595397255,161.722120174771,75.4964551845602,0.774297252312203,504.702941771469,585.421342166214,409.289649829851,1.02926790591229,26.1645663272853,30.1126522896903,18.8606509707564,1.01095180006568,14.5686635112081,16.818282663263,12.3794114276561,0.906561421775337,32.9085414944818,37.9134453215568,28.0841103672502,N209,3IIH6,1997,1993,1993,1997,1995
OS426 X 'IOWA I 205',1.15396065409027,57.3864359179147,60.0426240065508,54.6411900823857,1.05426232336869,14.792571310543,21.4194786668933,10.6683632225967,0.995708226399292,243.143024501898,292.517428845304,180.384456004504,0.977492996288214,116.617732479019,146.379964964911,78.0832434742311,1.01240940445789,132.914203341112,180.938728251456,64.6843897282752,1.00622528403246,2220.49996236533,2885.82138525667,1339.4318390142,1.00497544407646,2231.10430065044,2752.89703152825,1388.47645026576,1.00398069486932,7.41469390664861,199.770703951315,-174.882345358139,0.984929613874493,16.0574572161949,16.8621096209354,15.4299545696976,0.990669319726489,4.33503623441424,4.74442993872678,3.69079828756692,1.01952257270713,15.5956798736309,16.8589724458486,14.0038201901977,0.956380835554314,2.54192948817635,2.84142288678386,2.36896939899714,1.04137336802344,19.4699872447154,25.4647897160319,13.4217448651649,0.996925900605746,124.206113376342,153.565624526728,66.4348456854031,0.964816014008684,461.256925613822,561.836393116069,342.366833030307,0.980628772444032,26.9931951515596,30.7547101745944,20.0344339690086,1.02899410899838,13.7122363380226,16.0020041140966,11.4839129926949,0.996901031278266,31.8682211813189,37.371867891642,26.5630314274359,OS426,'IOWA I 205',1934,NA,1934,1934,1934
OS426 X CI 3A,1.13036112993838,57.5334730471363,60.1353397213225,54.8443699363778,1.23510353216287,15.5790532716904,23.3426966284891,10.7474057169142,0.953310625182821,256.67706998275,303.949095084776,196.590783072996,0.981024583358197,129.95709485668,159.826855392205,91.283384493136,0.948099767603182,113.907824473264,158.881765555065,50.0120623980612,0.988022878990843,2252.51637916111,2905.80227659457,1387.38659397837,0.978989725147365,2278.20500813991,2786.50570861662,1457.36504382845,1.01506418192965,12.4182359985318,206.897768297363,-171.891279089898,1.00550090547095,16.2891604018484,17.110618818936,15.6485517021502,1.08627264048775,4.33543114121693,4.78433287999836,3.62902180594301,1.02838532604206,16.2891488864189,17.5634233150047,14.6834510986654,0.928748534917722,2.67624279703368,2.96708306153254,2.50827996941039,1.14766081080313,22.8651882934026,29.4718483791067,16.1996339721664,1.10813607919854,131.604398390334,164.239054139177,67.3885664709627,1.09367915224256,515.822260841412,629.835362980776,381.052922668292,1.05865931602593,24.9204979736596,28.9813240817724,17.4080145947082,0.999660287218804,14.4053542833238,16.6298470113946,12.2405543724915,1.00462241388101,33.7390789579601,39.2853535326623,28.392798465293,OS426,CI 3A,1934,1945,1934,1945,1939.5
OS426 X I159,0.986759418466649,58.1849408731749,60.4562649468253,55.837462928747,1.13364974014055,14.326684707388,21.4526073890001,9.89191802403876,0.989449806550309,253.249674549518,302.313741241811,190.885568466277,1.02294916431486,125.167526354527,156.313786189836,84.8410754495784,1.00722512913749,126.234045522707,174.012649802355,58.3536183707926,0.984808097149755,2251.52563574288,2902.68590260162,1389.21076869891,0.986662839061023,2262.85000524916,2775.13465885323,1435.57647132072,1.01070895072779,9.47277909842591,203.117878124691,-174.045938161449,1.03275973154055,15.510346278021,16.3540741848653,14.8523708698208,1.08022676238174,4.30182242848289,4.74822571052971,3.59934476245556,1.08531257063859,16.0673230686005,17.4121361661484,14.3727403576604,0.974095713289844,2.5909026497691,2.89594351309118,2.41473885060425,1.17108624739326,21.096619030323,27.8381307163025,14.2950109912807,1.08973858697277,131.196550515918,163.289399318213,68.0468424153488,1.08867350283141,484.818821176897,598.310097864603,350.666307469055,1.03538333143015,26.7462965132677,30.7178401444706,19.3989847289526,1.033443926175,14.4215056550917,16.7211753809352,12.1835460723837,1.05370671937665,33.0324945220319,38.8497515393173,27.4250029899319,OS426,I159,1934,1998,1934,1998,1966
PHB47 X 3IIH6,1.01018023311838,57.972949304593,60.2981834389406,55.5697537811823,0.878812720477221,13.6182396960044,19.1423017373907,10.1803794507467,1.00738916248198,241.249031786109,291.202661294041,177.754224692083,0.991337765710549,106.147153783551,136.330925091537,67.0668796763581,1.0029892121882,151.693101022967,199.270770880085,84.0981471417055,0.985750353517356,2178.11648418043,2829.8997758798,1314.9765612939,0.967930282332922,2180.98711640765,2683.5456498472,1369.42001003527,1.0011117035778,5.72731334671697,197.5336437805,-176.048790982974,0.959619395049406,15.55246027572,16.3364351334001,14.9410828721563,0.944121733845551,4.21719457971132,4.60735251258009,3.60322679522949,0.918978585594683,16.8597114864749,17.998419791997,15.4248389299387,0.947968718577149,2.50218381331521,2.79904293339128,2.33074504330977,0.979427554679345,18.9375234182547,24.5757266847848,13.2490591019886,0.940241407688609,130.304209700849,157.994360068408,75.8177749270313,0.936038483608838,501.955057192126,599.534544758696,386.611094859235,0.939813960967766,25.86127527097,29.4662320419482,19.1921451228688,0.983874593454199,14.8990999293484,17.0884655633094,12.7684844998754,0.980025939872278,34.053241786641,39.4637252456593,28.8378558941384,PHB47,3IIH6,1983,1993,1983,1993,1988
PHB47 X LH185,1.00329088180528,58.0074431913078,60.3168194081159,55.6206372760997,0.946733116716142,14.0666823051218,20.0176799995283,10.3631217295991,0.990643150983096,237.811118623182,286.934359950155,175.371797144165,0.961374340420658,101.294539313719,130.565998786288,63.3954760047249,0.940832020452007,148.078705892794,192.707895036726,84.6727427381925,0.983602953464547,2205.32636980065,2855.6897893488,1344.06674724511,0.990353910684207,2212.18177179837,2726.38286460847,1381.81343613542,1.03584245050171,7.50989405209585,205.97040413126,-180.572419518508,0.952131864857244,14.4181389308154,15.1959967430845,13.8115318630657,0.972806339971789,4.2616117932076,4.66362362820591,3.62899024466049,0.963757874533394,16.4511827197691,17.6453771367515,14.9463927856068,0.989638923976625,2.48868261829749,2.79859088257617,2.30970785198799,0.940174871022091,18.7239561487498,24.1361961899663,13.263469378383,1.00043453180979,130.67538718276,160.138227674769,72.7007963838598,1.078817390906,474.58709156673,587.050895166607,341.649103781251,0.975470825319596,27.4744923590683,31.2162224276518,20.5523331233904,0.997698958269004,14.4820574389763,16.7021857224032,12.321504855751,1.08373548099433,34.0459675040257,40.0290059679211,28.2786724674076,PHB47,LH185,1983,1993,1983,1993,1988
PHB47 X PHJ89,0.932396585441487,58.1383020877964,60.2844937238423,55.9201520718735,0.855473332185603,13.7313219828141,19.1086767384196,10.3847639607568,1.05188833507784,241.513524886126,293.673744720865,175.213976104333,1.0575352179081,103.874414643547,136.073733858023,62.1845208219028,1.00062710534794,148.538760680625,196.004381935377,81.1029974476673,1.00293699974994,2191.61714261431,2854.76433473205,1313.42829740081,1.0015710733344,2195.92155118922,2715.94670066303,1356.14811641957,0.993046203056755,6.72127608168273,196.982310368668,-173.59034105947,0.962642531434936,14.7997322838274,15.5861769362301,14.1864288278271,1.00132840175765,4.1859936903542,4.5997922560977,3.53482408125965,1.15224020794261,16.1753856615125,17.6031289357389,14.3763036384592,0.972351840631905,2.43508138103384,2.73957614563703,2.25923295871388,0.994795780076991,18.2339373848723,23.9606098579545,12.4562152145044,1.00667928659341,127.970736788983,157.617485581088,69.6342661351714,0.974583588723343,495.495008797056,597.092719621682,375.401300347634,1.01997780664597,25.8731291517255,29.7855799696827,18.6351384182274,1.02862839300904,14.3508771184439,16.6398310854978,12.1233457441,0.923060658194138,34.3893666226976,39.4853586976429,29.4771318146095,PHB47,PHJ89,1983,1991,1983,1991,1987
PHB47 X PHK56,0.740301754928842,58.4755506616728,60.1795781746287,56.7143898261196,0.856872405751249,14.2016735905447,19.5878226762697,10.8496424804456,1.02432133498315,241.83800449897,292.631253394711,177.275978234156,0.976812072108106,104.488549150205,134.230049187035,65.9809033713336,0.989322263649141,151.795476514405,198.724842723144,85.121586135092,1.01080536337141,2206.93899801043,2875.28879332602,1321.86047860585,1.01308143360137,2215.02590565854,2741.02734276455,1365.60153843469,0.982908870598785,8.10327868253896,196.422067631465,-170.367659944998,1.03354024361957,15.064372726818,15.9087382842238,14.4059000512108,1.02488301304132,4.23965438069021,4.66318688022478,3.57316707263193,0.927121251424668,15.9297887023963,17.0785866023388,14.4822023700229,1.06890845969608,2.48670921655697,2.82144096304701,2.29339866950247,0.92475777213684,19.6392163402646,24.962705828283,14.2682712786746,0.984299792522251,129.936858309428,158.924530027376,72.8972661317275,1.07517776867192,493.230909720842,605.315292518309,360.74141679666,0.979935843385692,26.2120667701176,29.9709238423192,19.2582227672058,0.910173882050858,14.2880279548006,16.3133911784763,12.3170140374753,0.960656895700515,34.1283928941505,39.4319445987685,29.0160828852697,PHB47,PHK56,1983,1990,1983,1990,1986.5
PHG39 X PHM49,0.872686482914975,58.0690769172811,60.0778277640419,55.9929758609297,1.0802312679354,15.5046453477138,22.2947889176432,11.278848377339,1.01892552122267,241.329865128053,291.855550611833,177.107932013529,1.08306989707104,109.01644462114,141.993231357722,66.3199289442177,1.08513659294461,150.51685296765,201.991255624843,77.3856995478291,1.02693355173581,2279.49336518943,2958.50720304255,1380.2927273281,1.02523026645272,2288.31827721319,2820.62750294015,1428.70764626463,0.993710213477502,8.33354367564295,198.721797933904,-172.098640658048,1.01274531683648,15.2528409068556,16.0802177499343,14.6076167633327,1.08260329490181,4.24757483354823,4.69496021671844,3.54355169477752,1.10691694018503,16.6805356313558,18.052118748819,14.9522203422583,0.936717731720395,2.4422858661175,2.73562170742621,2.27288182079259,1.07437569197903,19.9032711031353,26.0880557837949,13.6633529418709,1.07418431415057,136.413382949462,168.048157740357,74.1650357809376,1.13666809600861,493.870020743927,612.364604336431,353.803341492089,1.02413483990059,27.4599781355403,31.3883745829527,20.1924881639414,1.04936520224716,14.529163477143,16.8642620014463,12.256725804766,1.17416532775486,33.3206481621453,39.8029276871121,27.0721142849334,PHG39,PHM49,1983,1988,1983,1988,1985.5
PHG39 X PHN82,0.9543583742647,58.0276301600374,60.2243734692887,55.7572335539956,1.03909295393547,15.1856984020829,21.7172537728221,11.1208319359691,1.00132522268989,238.626183846461,288.279119428933,175.513581268493,0.976231807951157,104.655955988335,134.37978842365,66.1711852406514,1.0262635911952,159.22014289222,207.901853258516,90.0566471398437,1.01786710069324,2241.82051067652,2914.83956365995,1350.55861290879,1.01971990037801,2243.25114224598,2772.69933392559,1388.26071166922,0.99354225471135,4.62775552229877,194.983830000337,-175.773931824802,0.980923628116861,15.4838618931178,16.2852415502144,14.8589114763732,0.997886430108874,4.2861085132402,4.69848468556204,3.63717723807198,0.973514750487452,17.1700297050142,18.3763138875897,15.6500056035237,0.861950373978345,2.58286472480571,2.85278695383507,2.42698224785818,0.966833864104148,20.8732359235714,26.4389419574072,15.2579151074088,1.00407491626059,140.342886810063,169.912936782546,82.1573378802955,1.05833239942855,512.891187741955,623.219486225132,382.477476604008,0.936133466812158,27.0723499956481,30.6631890551666,20.4293374575767,1.01087483967919,15.0237865272487,17.2732344233057,12.8347011041512,1.00110896041457,34.3347116914285,39.861589349079,29.0071286789987,PHG39,PHN82,1983,1989,1983,1989,1986
PHJ40 X LH82,0.502348139724925,58.8648155503597,60.021121131799,57.6697408884314,0.881760809683554,13.9776194605822,19.5202126716932,10.5282264752472,1.05627231708819,222.651372453332,275.028981774945,156.075505340532,0.935598192553168,100.205876141197,128.692515969701,63.3229538074907,0.959213986357165,147.893354503069,193.394508264898,83.2485663217305,0.964790028794799,2138.08326612516,2776.00748144275,1293.2965631996,0.973972097260417,2148.64618115225,2654.34168189688,1332.01327784445,0.919734280509701,10.0842944602324,186.299252979107,-156.915765505135,0.951409497978401,15.7255631889576,16.5028308532222,15.1194163440723,1.00156555760747,4.19546004098304,4.60935661128763,3.54413620807765,0.909274121478633,15.8818624122651,17.0085458958134,14.4621421883886,1.13245553864597,2.5312303743113,2.88586207063173,2.32642743005095,1.01800234295433,19.197431062215,25.0576951603182,13.2849263811854,0.925524894799578,121.514321369523,148.771069792166,67.8806998339547,0.823281820352994,477.226893508511,563.051803017776,375.777445714405,0.961054563667652,25.3119093422846,28.9983412324915,18.4920511248921,0.905592287852054,13.8786838847347,15.893851921997,11.9175915726186,0.894715839022421,32.3390859072419,37.2785931698592,27.5776931983466,PHJ40,LH82,1986,1984,1984,1986,1985
PHK56 X 3IIH6,1.04203459742217,58.1111101860052,60.509666736273,55.6321338631032,0.858892863455271,13.7782659659395,19.1771152930799,10.418330952021,0.994074401772704,239.095193139968,288.38858065977,176.439603097528,1.00035440782301,104.559974993276,135.018280645562,65.124249033577,0.971888982611948,154.221664521601,200.324067808273,88.7226639749888,1.003126797665,2203.00083145103,2866.27351894333,1324.64579592658,0.995233196685898,2217.32569560049,2734.06015973082,1382.86629253958,0.95567976360013,11.6325082076425,194.734381725717,-161.894325804093,1.05809322948088,15.4843516032288,16.3487760753414,14.8102361208765,0.956586136250664,4.31269759148731,4.70800643371712,3.69062413455327,1.02337105483334,15.9021508277701,17.1702120623152,14.3042822106428,1.08946807859885,2.51567256286259,2.85684261291367,2.31864383850181,1.0348308732409,18.7366460806089,24.6937858220196,12.7264021706051,0.966781858163859,131.831483838885,160.303251627751,75.8070456205672,0.933955554063372,489.158050504882,586.520398283673,374.070758545316,0.999418594765376,26.7682613472233,30.6018507381821,19.6761633813033,0.975040663846386,14.5953141357956,16.7650220796151,12.4838288951195,0.975471736058199,33.6337146941847,39.0190555080928,28.4425648237681,PHK56,3IIH6,1990,1993,1990,1993,1991.5
PHK56 X LH145,0.9034409229428,58.2297087324696,60.3092501880653,56.0804435711627,0.778571518695542,13.453727810288,18.3476913052577,10.408004859487,1.02618569815526,237.801478243224,288.687175728483,173.121942892175,1.01324082978659,103.343646990592,134.194312166524,63.3999156668109,0.966733144906591,145.516828601019,191.374660220117,80.365298004908,1.00117293786785,2190.8872506421,2852.86803581292,1314.24304828005,1.00092149893533,2200.29604126698,2719.98392558512,1361.06724615274,0.987959394145768,9.40884555606507,198.695281157062,-169.979138084446,0.844636697301154,15.3549414979244,16.0449795879986,14.8168200368382,0.859321861178876,4.17046165145955,4.52557607050898,3.61163971107712,0.914192256953796,16.5057510722976,17.6385286278961,15.0783517819735,0.922641750008398,2.45919152034739,2.74811942765644,2.29233309593174,0.83081945927989,19.1566667782794,23.9393880391104,14.3313105538259,0.930193154274307,127.562622408056,154.956851275352,73.6584779904943,0.974628789592099,503.78284584642,605.385268739715,383.683567489997,0.934295445521175,25.3331697232506,28.9169584647558,18.7032001955127,1.00792179180996,14.8499598567316,17.0928364869348,12.6672693638376,0.987147563662752,34.7766410102883,40.226441212009,29.5233561043642,PHK56,LH145,1990,1983,1983,1990,1986.5
PHK56 X LH185,1.05167032128128,57.7691247553129,60.1898608269094,55.2672252671342,0.961184621708611,14.6219962888758,20.6638335994026,10.8619023321899,0.99629980669783,241.986529475537,291.390268642224,179.190674219127,0.994551464742525,102.115415109036,132.397035565909,62.9084513473063,1.01692796538379,158.332326701902,206.571193498829,89.7979914514604,1.0105980033886,2245.52895584482,2913.74164365476,1360.63200439903,1.00600785379388,2251.37200723841,2773.70077498062,1407.87852656789,1.05315645132291,6.53092091897276,208.308678165235,-184.695169323496,0.982285713709457,14.75134018285,15.5538326153492,14.1255219758571,0.990943689406329,4.31663929424423,4.72614638171838,3.67222292321873,0.985128859035343,16.2210595693312,17.4417348183276,14.6829014591867,1.02414622624771,2.49707541417934,2.81778973902484,2.31186005222399,0.867580022116696,19.7220704628838,24.7164087284394,14.6832108006886,0.967788693818864,135.696696008291,164.198115151005,79.6139122578621,0.944227091064766,482.112046995307,580.545174805762,365.759038083141,1.02913314344244,28.1245248608237,32.0720938987113,20.8215658089337,1.00461402677274,15.0101691605554,17.2456851909973,12.8346417505098,1.07388870939515,34.5795728928756,40.5082497397009,28.8646792382983,PHK56,LH185,1990,1993,1990,1993,1991.5
PHK56 X LH198,1.06567620023296,58.0581259575031,60.5111007789308,55.5229068056697,0.992770933835548,14.4547551573746,20.6951384649974,10.5710975286739,1.01830428581945,240.443892247204,290.93877239346,176.261115025514,0.990572926503353,106.61989946382,136.780383318714,67.5697766601474,1.06873728790537,159.262870739033,209.959358029279,87.2369238900717,1.011229079441,2251.36988020121,2919.99983879911,1365.92034773603,1.02421563687246,2254.66098465937,2786.44340513688,1395.90107613114,0.989797704810621,3.92890246614963,193.567546138996,-175.792871050167,1.09384804179877,15.6385080472512,16.5321429272014,14.9416130291448,1.05864166731897,4.37114102411811,4.80862427417269,3.68270026934749,0.995433109629225,15.3602823261498,16.593725593811,13.8060353901887,1.04975539227946,2.50123917899605,2.82997308755258,2.31139243644837,1.1495933500639,20.2698979350537,26.8876829366545,13.5931195262654,1.07246819935812,135.56835144401,167.152586579597,73.4194521150918,1.10192665061803,497.275240561945,612.148122164735,361.48959893697,1.00535261160397,27.1409484496606,30.9972996584576,20.0067413725321,0.985924576466164,13.7893199714169,15.9832473273559,11.6542652308116,1.0781827240809,33.0843205070761,39.0367035584872,27.3465754740779,PHK56,LH198,1990,1991,1990,1991,1990.5
PHK56 X LH82,0.95322041473847,58.0218718982592,60.2159958508381,55.754182471738,0.883457692897845,14.2070990551995,19.7603585754504,10.751067969155,1.01318996481848,229.46066702849,279.701942206594,165.600240728834,1.01621122288237,101.672176509507,132.613282773228,61.6113470780938,0.952757230286164,155.022489035963,200.217360930588,90.8128442475322,0.994730169007992,2195.34242300866,2853.06321569746,1324.3396196043,0.997640445844394,2205.2303866762,2723.21471727811,1368.75261073293,0.966652905850082,8.39963272692503,193.603887168896,-167.119641332533,1.01060067168803,16.7263587946571,17.5519835390562,16.0825010132452,0.966837574474066,4.32253443736607,4.72207968238463,3.69379441129361,0.965215989947961,15.4618349892261,16.6578361600971,13.9547683863521,1.17766752442088,2.52347259512555,2.89226255432007,2.31049312870907,0.97216890070647,18.8472424936237,24.4436603658743,13.2009360622481,0.969831875658241,129.38168044036,157.943271377145,73.1804955079454,1.06819789481994,511.754709524588,623.111459296616,380.125316180464,0.963820164510556,25.1949791523541,28.8920193883597,18.3554956125839,0.985481545068752,13.8068628999038,15.9998044008135,11.6727675595487,0.981017280300768,32.8751143096964,38.2910707166974,27.6544528191968,PHK56,LH82,1990,1984,1984,1990,1987
PHK56 X PHJ89,0.93303636989928,57.8794647613756,60.0271290540932,55.6597927129535,0.986735014382473,14.6866787923831,20.8891213729788,10.8266333020229,0.983623929404439,235.675688509852,284.450866141848,173.678782074282,1.02260513228219,100.087367459878,131.223152374775,59.7744789012886,0.947958543015745,150.30959256461,195.276834534681,86.4233481086986,1.03780301240888,2242.76985495139,2928.97063707616,1334.05173082826,1.03722278943437,2248.40104328919,2786.93690007823,1378.73520758883,1.06904375620621,5.9417251238671,210.763384103829,-188.169090549003,0.934535754399719,15.1533392410163,15.916821657933,14.5579427265128,0.943473074970961,4.25469266015715,4.64458253500271,3.64114670226594,0.970828028606453,15.9413790620746,17.1443341218952,14.4255499478825,1.37001604426358,2.48519723049866,2.91422167974486,2.23743181280766,1.01187373045954,19.2368925255349,25.061876461443,13.359982507243,0.955688173224052,131.683662713931,159.828720998619,76.3020969919012,0.988665237843203,485.573803817722,588.639488587085,363.74487482544,0.917815789325214,26.9055881671724,30.4261639211563,20.3925619670839,0.988977977472483,14.4454056281082,16.6461275605862,12.3037386390114,1.01989160729313,33.5465341238697,39.1771061799218,28.1189958474322,PHK56,PHJ89,1990,1991,1990,1991,1990.5
PHK56 X W606S,1.01942652641879,57.861914025284,60.2084312892092,55.4367217829322,0.965687305618021,15.018094249334,21.0882346381945,11.2403860755932,1.00291742536041,242.983664176032,292.715552664954,179.7707065365,1.08518239657481,105.580455845263,138.621562941782,62.8006617313497,0.868452106854665,135.408535913199,176.604320598166,76.8805084951827,1.00920160143278,2235.01449992342,2902.30387945348,1351.34026198939,1.0123774380649,2236.09397239528,2761.72988837769,1387.25987456464,1.01238716477521,4.23871179873927,198.205345451928,-179.584725914089,1.06122236936005,15.5988849698363,16.4658658377492,14.9227758997923,1.15507865427479,4.40064282564437,4.87797862239282,3.64948854453409,0.917012640110705,16.8282314601068,17.9645037584293,15.3964284867653,0.825738213849368,2.64975710255042,2.90833938989049,2.50042354232356,0.995506710015976,21.6370842588801,27.3678492934643,15.8552330443884,1.06366718689232,145.036067425623,176.361112361148,83.3971815759455,1.0172345244782,515.116202916844,621.160158770999,389.766804649836,1.01328681598656,27.7491815499946,31.6359669351278,20.5586715833085,0.851415959948607,15.0895610629374,16.9841732983983,13.2457895159994,0.920321776330478,34.4596583060739,39.540529684294,29.5619989548709,PHK56,W606S,1990,1963,1963,1990,1976.5
PHK76 X 3IIH6,0.682199806403511,58.5771559797472,60.1474443543256,56.9542183424112,0.743659817335596,13.5781234590248,18.2526381456319,10.668972894357,1.03310535169589,237.419559721745,288.648383599629,172.303885008588,0.969440996760464,108.963368766144,138.480437877126,70.7463037106292,0.942948288172697,148.64601287153,193.375589024335,85.0974270274293,0.992765515026226,2190.62316638928,2847.04491958525,1321.34064772057,1.00340130409876,2202.89654168197,2723.8719642339,1361.58853865617,0.970578074390477,11.6374739623978,197.593764537176,-164.594509621443,0.958025806672984,15.3412366736337,16.1239096263846,14.7308745516795,0.85867806634882,4.18663832367158,4.54148669476227,3.62823504676367,0.845439775184134,16.5093253068859,17.5569115171761,15.1892745999037,0.987787433687624,2.49601161569901,2.80534008048932,2.31737168872714,0.895173501858792,19.0072454201435,24.1604291734267,13.8081242622159,0.868022113098822,128.608674745773,154.171963745307,78.3073054794944,0.792036961012507,488.443867649039,571.011584834565,390.844588349042,0.972993373635256,26.205877594047,29.9381046050093,19.3012989098448,0.864198637382907,14.9144341018665,16.8374909733316,13.0429812122525,0.866086946018373,33.7587943103193,38.5402484584766,29.1497554510688,PHK76,3IIH6,1987,1993,1987,1993,1990
PHK76 X LH145,0.394058423245212,59.3125319984479,60.2195761739496,58.3750760795354,0.858681107567363,13.6018568362132,18.999375103123,10.2427501980473,1.01572043214257,233.488254047918,283.855008069648,169.468334733462,0.990683732259818,103.43510632915,133.598963943956,64.3806153681404,0.957681352608237,137.777584863462,183.206036803943,73.2360862353074,0.985645884599424,2177.29656239169,2829.01077869589,1314.24811428217,0.9806705634179,2183.25414357956,2692.42755114232,1361.00487006846,1.00142681099481,6.68970967015125,198.55641258498,-175.143610051692,0.832143771110267,14.6531083048986,15.3329401193566,14.1229461376917,0.92707226028949,4.07026021354794,4.45337245821713,3.46737979961436,1.05140682559741,16.1907654944748,17.4935659117617,14.5491224535456,0.843933246499857,2.51312924900631,2.77740936294818,2.36050514347275,0.981303282101814,19.6829861605818,25.3319872982051,13.9836277169667,0.903552417244497,119.031967694997,145.641625697592,66.6716382685975,0.852330079604633,464.5618661756,553.414978373228,359.532927388731,1.02038555020817,25.532460052892,29.4464749015792,18.291575879845,1.00182679801846,14.65184452457,16.8811582779238,12.4823529575362,1.00067884429808,34.0003922843723,39.5248953761679,28.6750982129132,PHK76,LH145,1987,1983,1983,1987,1985
PHK76 X LH198,0.534222009191941,59.0532430679281,60.2829159622968,57.7823412041741,0.95593423559457,14.4751086529641,20.4839429607357,10.7355538774634,0.997646651357303,238.719933566059,288.190459017163,175.83918793657,0.949456062346515,107.826660282242,136.735237806581,70.3974364065204,1.00264728009307,149.760679208447,197.322129217795,82.188769327978,0.993360614689753,2213.45420493527,2870.26944114264,1343.65060679055,1.00172918718845,2222.6858630492,2742.79310672759,1382.77985674485,0.993118874152445,9.8467285334993,200.121686118098,-170.478083807175,0.862027649851437,14.6928717227589,15.3971176014844,14.1436704153602,1.04952691992318,4.23191525246563,4.66563183676613,3.54940187026159,1.1131525486062,15.5633183806123,16.9426280536345,13.8252669523521,1.03020594057694,2.52369640334421,2.8463083450925,2.33738515082746,1.12096342886703,19.8259014244669,26.2788745270749,13.3154041094949,0.996511789089526,126.598010957123,155.945326505338,68.8507407841974,0.922816232793355,461.212436000531,557.413539577932,347.497794285033,1.09391544347703,27.3988921354783,31.5949543867555,19.6362233876617,1.03536026356205,13.8130356607468,16.1169697138189,11.5709261812613,1.05442914977742,32.5036171983079,38.3248625770995,26.8922811217247,PHK76,LH198,1987,1991,1987,1991,1989
