loc,row,range,genotype,moistureCorrectedStarch,moistureCorrectedProtein,moistureCorrectedOil,moistureCorrectedFiber,moistureCorrectedAsh,plot,qr,nLvl,field,rep,population,irrigation,earLen,earFillLen,earWidth,shelledCobWidth,shelledCobWt,kernelsPerEar,hundredKernelWt,pctMoistureEarPhenotyping,kernelMass,kernelColor,kernelStriping
North Platte3,21,4,SYNGENTA NK0760-3111,68.72,10.99,3.6,3.13,1.66,1135,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1135$ROW21$RANGE4$SYNGENTA NK0760-3111,Low,Hybrid HIPS,2,Hybrid,Dryland,15.9,14,3.5,2.4,16.6,16.6,15.7,NA,77.6,yellow,N
North Platte3,21,5,LH195 X PHZ51,71.36,8.69,4.11,0.65,1.01,1155,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1155$ROW21$RANGE5$LH195 X PHZ51,Low,Hybrid HIPS,2,Hybrid,Dryland,16.4,14.2,4,3,20.8,20.8,22.1,6.6,98.2,yellow,N
North Platte3,21,6,F42 X OH43,67.21,10.38,3.89,1.4,1.22,1175,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1175$ROW21$RANGE6$F42 X OH43,Low,Hybrid HIPS,2,Hybrid,Dryland,15.2,14,3.6,2.6,19.5,19.5,19.1,NA,99,yellow,N
North Platte3,21,7,B84 X 3IIH6,72.14,8.48,3.68,1.69,1.25,1195,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1195$ROW21$RANGE7$B84 X 3IIH6,Low,Hybrid HIPS,2,Hybrid,Dryland,15.9,13.8,4,2.5,19.1,19.1,23.8,7,101.2,yellow,N
North Platte3,21,8,PHW52 X PHN82,71.24,9.52,4.04,0.87,1.1,1215,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1215$ROW21$RANGE8$PHW52 X PHN82,Low,Hybrid HIPS,2,Hybrid,Dryland,16,13.9,4.1,2.5,17.1,17.1,25.2,NA,115.9,yellow,N
North Platte3,21,9,SYNGENTA NK0760-3111,68.91,10.55,3.73,3.06,1.72,1235,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1235$ROW21$RANGE9$SYNGENTA NK0760-3111,Low,Hybrid HIPS,2,Hybrid,Dryland,14.5,12.1,3.8,2.4,13.1,13.1,15.1,NA,73.2,yellow,N
North Platte3,21,11,PHK56 X LH185,66.55,10.54,3.78,1.37,1.21,1255,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1255$ROW21$RANGE11$PHK56 X LH185,High,Hybrid HIPS,2,Hybrid,Dryland,14.9,13.4,3.2,2.1,16,16,22.6,6.8,91,yellow,N
North Platte3,21,12,PHT69 X 3IIH6,70.25,10.95,4.34,1.59,1.47,1275,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1275$ROW21$RANGE12$PHT69 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,17.5,16.1,3.8,2.5,14.2,14.2,21,NA,105.7,yellow,N
North Platte3,21,13,PHP02 X PHB47,64.83,11.9,3.85,1.87,1.17,1295,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1295$ROW21$RANGE13$PHP02 X PHB47,High,Hybrid HIPS,2,Hybrid,Dryland,17.2,12.4,4,2.6,19.1,19.1,24.8,NA,89.3,yellow,N
North Platte3,21,14,SYNGENTA NK0760-3111,69.1,11.88,3.83,3.05,1.75,1315,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1315$ROW21$RANGE14$SYNGENTA NK0760-3111,High,Hybrid HIPS,2,Hybrid,Dryland,14.5,12,3.4,2,13.8,13.8,16.7,7.1,72,yellow,N
North Platte3,21,15,PHW52 X PHN82,70.43,10.25,4.09,0.82,1.1,1335,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1335$ROW21$RANGE15$PHW52 X PHN82,High,Hybrid HIPS,2,Hybrid,Dryland,16.4,14.5,4.4,2.8,17.5,17.5,24.6,NA,120.7,yellow,N
North Platte3,21,16,PHK56 X LH82,67.68,12.21,3.66,1.1,1.02,1355,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1355$ROW21$RANGE16$PHK56 X LH82,High,Hybrid HIPS,2,Hybrid,Dryland,14.5,11.5,3.5,2.2,16,16,21.9,4.8,84.7,yellow,N
North Platte3,21,17,N209 X 3IIH6,66.25,11.12,4.22,2.13,1.55,1375,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1375$ROW21$RANGE17$N209 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,16.5,13.6,4,2.9,14.9,14.9,17.7,NA,86,yellow,N
North Platte3,21,18,LH198 X PHB47,65.86,11.88,4.29,1.51,1.03,1395,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1395$ROW21$RANGE18$LH198 X PHB47,High,Hybrid HIPS,2,Hybrid,Dryland,14.4,12,3.8,2.5,16.6,16.6,19.3,NA,75,yellow,N
North Platte3,21,19,SYNGENTA NK0760-3111,67.42,12.34,3.91,2.85,1.76,1415,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1415$ROW21$RANGE19$SYNGENTA NK0760-3111,High,Hybrid HIPS,2,Hybrid,Dryland,16.2,14.5,3.6,2.4,15.5,15.5,17.4,6.8,73.5,yellow,N
North Platte3,21,21,PHW52 X LH185,67.93,11.54,3.9,1.46,1.14,1435,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1435$ROW21$RANGE21$PHW52 X LH185,Medium,Hybrid HIPS,2,Hybrid,Dryland,14.1,12.5,3.5,2.4,11,11,22.4,NA,51,NA,N
North Platte3,21,22,PHP02 X LH185,70.22,11.35,3.81,1.68,1.37,1455,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1455$ROW21$RANGE22$PHP02 X LH185,Medium,Hybrid HIPS,2,Hybrid,Dryland,18.4,16.4,3.8,2.6,22.9,22.9,19.8,NA,116,yellow,N
North Platte3,21,23,PHW52 X PHM49,69.72,10.23,3.96,0.95,0.98,1475,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1475$ROW21$RANGE23$PHW52 X PHM49,Medium,Hybrid HIPS,2,Hybrid,Dryland,13.8,10,3.6,2.2,11.3,11.3,21.2,6.3,72,yellow,N
North Platte3,21,24,LH145 X LH162,67.13,12.77,4.19,0.97,1.1,1495,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1495$ROW21$RANGE24$LH145 X LH162,Medium,Hybrid HIPS,2,Hybrid,Dryland,15,12.1,3.5,2.5,13,13,17,NA,52,yellow,N
North Platte3,21,25,B84 X 3IIH6,67.58,11.38,4.16,2.44,1.64,1515,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1515$ROW21$RANGE25$B84 X 3IIH6,Medium,Hybrid HIPS,2,Hybrid,Dryland,15.2,13,4,2.8,15.7,15.7,18.1,7.6,77.2,yellow,N
North Platte3,21,26,LH195 X 3IIH6,66.73,11.26,4.34,1.89,1.6,1535,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1535$ROW21$RANGE26$LH195 X 3IIH6,Medium,Hybrid HIPS,2,Hybrid,Dryland,15.9,13.4,3.9,2.6,13.7,13.7,17.4,NA,83.4,yellow,N
North Platte3,21,27,PHK56 X LH82,67.66,10.87,4.12,1.45,1.25,1555,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1555$ROW21$RANGE27$PHK56 X LH82,Medium,Hybrid HIPS,2,Hybrid,Dryland,14.5,11.9,3.9,2.4,15.8,15.8,22.4,NA,85.2,yellow,N
North Platte3,21,28,LH74 X PHM49,68.69,10.58,4.95,1.04,1.07,1575,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1575$ROW21$RANGE28$LH74 X PHM49,Medium,Hybrid HIPS,2,Hybrid,Dryland,15.4,13.1,3.9,2.8,13.9,13.9,25.1,6.4,89.5,yellow,N
North Platte3,21,29,SYNGENTA NK0760-3111,67.66,11.77,3.89,2.88,1.74,1595,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1595$ROW21$RANGE29$SYNGENTA NK0760-3111,Medium,Hybrid HIPS,2,Hybrid,Dryland,16.4,14.1,3.6,2.2,16.9,16.9,18.3,6.2,92.8,yellow,N
North Platte3,22,1,PHK56 X LH198,66.59,10.46,4.01,1.32,1.09,1076,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1076$ROW22$RANGE1$PHK56 X LH198,Low,Hybrid HIPS,2,Hybrid,Dryland,12.6,11.4,3.2,2,14.2,14.2,21.9,8.2,77.5,yellow,N
North Platte3,22,2,PHP02 X PHN46,71.02,10.27,3.72,1.86,1.43,1096,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1096$ROW22$RANGE2$PHP02 X PHN46,Low,Hybrid HIPS,2,Hybrid,Dryland,16.4,14.8,4.2,2.9,18.1,18.1,23.7,NA,106.7,yellow,N
North Platte3,22,3,PHP02 X PHJ89,68.89,10.28,3.43,0.84,1.15,1116,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1116$ROW22$RANGE3$PHP02 X PHJ89,Low,Hybrid HIPS,2,Hybrid,Dryland,17.8,15.6,3.9,2.6,16.8,16.8,26.7,NA,99.5,yellow,N
North Platte3,22,4,PHK56 X LH82,67.42,10.57,3.07,1.4,1.15,1136,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1136$ROW22$RANGE4$PHK56 X LH82,Low,Hybrid HIPS,2,Hybrid,Dryland,14.5,12,3.9,2.5,15.5,15.5,19.2,NA,89.9,yellow,N
North Platte3,22,5,B37 X H95,68.1,11.08,4.38,1.29,1.06,1156,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1156$ROW22$RANGE5$B37 X H95,Low,Hybrid HIPS,2,Hybrid,Dryland,15.6,14.1,4.1,3,17.6,17.6,19.6,7.7,95.9,yellow,N
North Platte3,22,6,PHN46 X PHK56,68.56,9.08,3.08,1.24,1.12,1176,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1176$ROW22$RANGE6$PHN46 X PHK56,Low,Hybrid HIPS,2,Hybrid,Dryland,14.5,12.4,4.5,2.6,17,17,22.9,NA,117.1,yellow,N
North Platte3,22,7,PIONEER P0589 AMXT,68.99,8.59,3.41,1.25,1.09,1196,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1196$ROW22$RANGE7$PIONEER P0589 AMXT,Low,Hybrid HIPS,2,Hybrid,Dryland,15.5,12.1,4,2.5,16.7,16.7,24,6.4,105.5,yellow,N
North Platte3,22,8,SYNGENTA NK0760-3111,68.77,10.41,3.74,3.21,1.73,1216,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1216$ROW22$RANGE8$SYNGENTA NK0760-3111,Low,Hybrid HIPS,2,Hybrid,Dryland,15.5,14.6,3.5,2.2,14.9,14.9,13.6,NA,71.2,yellow,N
North Platte3,22,9,SYNGENTA NK0760-3111,68.26,10.35,3.83,3.21,1.7,1236,NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP2$PLOT1236$ROW22$RANGE9$SYNGENTA NK0760-3111,Low,Hybrid HIPS,2,Hybrid,Dryland,12.8,11.5,3.6,2.4,13.3,13.3,15.1,NA,67,yellow,N
North Platte3,22,11,B37 X OH43,68.4,11.27,4.69,1.31,1.1,1256,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1256$ROW22$RANGE11$B37 X OH43,High,Hybrid HIPS,2,Hybrid,Dryland,11.9,10.8,3.1,1.9,12.1,12.1,24.1,8.2,63.4,yellow,N
North Platte3,22,12,PHG39 X PHM49,69.17,10.27,4.26,1.34,1.11,1276,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1276$ROW22$RANGE12$PHG39 X PHM49,High,Hybrid HIPS,2,Hybrid,Dryland,12.6,13.6,3.5,5.5,12.9,12.9,24.6,NA,97.4,yellow,N
North Platte3,22,13,2369 X LH123HT,68.86,12.71,3.97,1.51,1.13,1296,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1296$ROW22$RANGE13$2369 X LH123HT,High,Hybrid HIPS,2,Hybrid,Dryland,13.8,12.2,3.5,2.1,14.3,14.3,19.4,NA,74.4,yellow,N
North Platte3,22,14,LH195 X 3IIH6,67.11,10.55,4.12,1.17,1.26,1316,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1316$ROW22$RANGE14$LH195 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,16.6,12.9,3.8,2.1,13.3,13.3,18.6,7,107,yellow,N
North Platte3,22,15,LH82 X PHB47,68.01,12.43,4.3,1.39,1.13,1336,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1336$ROW22$RANGE15$LH82 X PHB47,High,Hybrid HIPS,2,Hybrid,Dryland,15.8,11.5,3.9,2.5,18.4,18.4,19,NA,71.9,yellow,N
North Platte3,22,16,B73 X PHN82,70.58,11.32,4.16,0.3,0.89,1356,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1356$ROW22$RANGE16$B73 X PHN82,High,Hybrid HIPS,2,Hybrid,Dryland,14.2,12.8,4,2.8,16.3,16.3,20.4,4.7,89.1,yellow,N
North Platte3,22,17,LH195 X PHZ51,68.21,11.8,4.37,0.66,1.18,1376,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1376$ROW22$RANGE17$LH195 X PHZ51,High,Hybrid HIPS,2,Hybrid,Dryland,15.6,11.5,3.4,2.4,14.7,14.7,18.9,NA,68.7,yellow,N
North Platte3,22,18,SYNGENTA NK0760-3111,65.88,12.14,3.93,2.93,1.82,1396,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1396$ROW22$RANGE18$SYNGENTA NK0760-3111,High,Hybrid HIPS,2,Hybrid,Dryland,16.2,13.2,3.2,2.1,15.7,15.7,15.9,NA,72,yellow,N
North Platte3,22,19,SYNGENTA NK0760-3111,68.36,12.03,3.7,3.04,1.76,1416,NORTH PLATTE$HIPS - NO IRRIGATION - HIGH NITROGEN$REP2$PLOT1416$ROW22$RANGE19$SYNGENTA NK0760-3111,High,Hybrid HIPS,2,Hybrid,Dryland,16.4,14,3.5,2,15.2,15.2,16.2,6.6,77,yellow,N
North Platte3,22,22,PHW52 X PHZ51,71.12,10.18,4.15,1.02,1.14,1456,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1456$ROW22$RANGE22$PHW52 X PHZ51,Medium,Hybrid HIPS,2,Hybrid,Dryland,15.2,12.4,3.5,2.4,14.7,14.7,19.9,NA,75,yellow,N
North Platte3,22,23,2369 X LH123HT,68.22,12.49,3.87,1.09,0.99,1476,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1476$ROW22$RANGE23$2369 X LH123HT,Medium,Hybrid HIPS,2,Hybrid,Dryland,13.6,10.6,3.5,2.5,12.6,12.6,18.1,7.4,63.8,yellow,N
North Platte3,22,24,4N506 X 3IIH6,63.9,10.32,4.4,2,1.55,1496,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1496$ROW22$RANGE24$4N506 X 3IIH6,Medium,Hybrid HIPS,2,Hybrid,Dryland,16,13.5,4,2.5,16,16,18.9,NA,93.1,yellow,N
North Platte3,22,25,PHP02 X LH145,68.51,11.35,4.38,1.25,1.14,1516,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1516$ROW22$RANGE25$PHP02 X LH145,Medium,Hybrid HIPS,2,Hybrid,Dryland,17.1,14.5,3.5,2.5,18.7,18.7,21.5,6.9,89.3,yellow,N
North Platte3,22,26,PHK56 X PHJ89,67.96,10.85,4.45,0.79,1.16,1536,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1536$ROW22$RANGE26$PHK56 X PHJ89,Medium,Hybrid HIPS,2,Hybrid,Dryland,15.5,13.2,3.8,2.4,15.1,15.1,22.9,NA,91.1,yellow,N
North Platte3,22,27,PHP02 X PHG47,69.12,10.46,4.76,0.83,1.23,1556,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1556$ROW22$RANGE27$PHP02 X PHG47,Medium,Hybrid HIPS,2,Hybrid,Dryland,18.6,15.2,3.9,2.5,18.1,18.1,21.3,NA,108,yellow,N
North Platte3,22,28,PHT69 X 3IIH6,70.66,10.09,4.16,1.47,1.39,1576,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1576$ROW22$RANGE28$PHT69 X 3IIH6,Medium,Hybrid HIPS,2,Hybrid,Dryland,17,15.2,3.9,2.6,13.5,13.5,20.4,7.1,86.5,yellow,N
North Platte3,22,29,SYNGENTA NK0760-3111,67.53,11.92,3.86,2.67,1.72,1596,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1596$ROW22$RANGE29$SYNGENTA NK0760-3111,Medium,Hybrid HIPS,2,Hybrid,Dryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lincoln,2,2,PHN46 X W606S,71.54,9.01,4.72,0.27,0.97,4101,4101$ROW2$RANGE2$PHN46 X W606S,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,13.1,11.9,3.8,2.6,10.2,10.2,20.5,NA,65.1,orange,N
Lincoln,2,3,PHK56 X W606S,67.53,10.95,3.88,0.88,1.03,4102,4102$ROW2$RANGE3$PHK56 X W606S,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14,13.2,3.8,2.6,13.8,13.8,18.2,NA,66.2,yellow,N
Lincoln,2,4,PHK56 X PHJ89,69.6,9.45,4.4,0.72,1,4103,4103$ROW2$RANGE4$PHK56 X PHJ89,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.2,13.6,3.6,2.6,18.2,18.2,21,NA,96.6,yellow,N
Lincoln,2,5,PHJ40 X LH82,67.7,10.35,3.99,1.04,1.18,4104,4104$ROW2$RANGE5$PHJ40 X LH82,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.4,13.6,3.9,2.9,17.4,17.4,18.4,NA,90.2,NA,N
Lincoln,2,6,PHP02 X PHK76,67.26,9.52,3.66,1.3,1.12,4105,4105$ROW2$RANGE6$PHP02 X PHK76,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14.9,13.5,3.8,2.8,17,17,21.9,NA,87.4,orange,N
Lincoln,2,7,2FACC X 3IIH6,68.72,9.84,4.01,2.04,1.47,4106,4106$ROW2$RANGE7$2FACC X 3IIH6,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,18,16.8,4.4,3,24.8,24.8,22.6,NA,130,yellow,N
Lincoln,2,8,PIONEER P0589 AMXT,68.79,8.84,3.69,1.47,1.24,4107,4107$ROW2$RANGE8$PIONEER P0589 AMXT,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,16,13.9,3.9,2.4,17.6,17.6,24.4,NA,119.6,yellow,N
Lincoln,2,9,PHW52 X PHN82,70.64,10.64,4.57,0.65,1.01,4201,4201$ROW2$RANGE9$PHW52 X PHN82,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14,12.4,3.6,2.2,10.6,10.6,22.6,NA,60.9,yellow,N
Lincoln,2,10,HOEGEMEYER 7089 AMXT,69.36,8.1,3.27,0.78,1.05,4202,4202$ROW2$RANGE10$HOEGEMEYER 7089 AMXT,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.5,12.4,3.9,2.9,15.5,15.5,21.6,NA,82.9,yellow,N
Lincoln,2,11,LH195 X LH185,67.18,8.97,3.69,1.4,1.12,4203,4203$ROW2$RANGE11$LH195 X LH185,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,17.4,15.5,3.9,2.5,20.3,20.3,29,NA,122.9,yellow,N
Lincoln,2,12,PHK76 X LH145,68.42,12.08,3.83,0.63,0.85,4204,4204$ROW2$RANGE12$PHK76 X LH145,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.9,14.9,3,2.5,16.6,16.6,17.2,NA,62.3,yellow,N
Lincoln,2,13,PHK76 X LH82,69.74,9.9,4.7,0.24,1.03,4205,4205$ROW2$RANGE13$PHK76 X LH82,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14.8,12.6,3.2,2.5,11.9,11.9,18.1,NA,70,yellow,N
Lincoln,2,14,PHK56 X LH145,67.69,10.79,4.22,0.99,1.11,4206,4206$ROW2$RANGE14$PHK56 X LH145,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14,11.8,3.2,2.2,11,11,15.1,NA,55.5,yellow,N
Lincoln,2,15,N209 X 3IIH6,66.77,10.32,4.49,1.22,1.24,4207,4207$ROW2$RANGE15$N209 X 3IIH6,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,13.9,12.4,3.8,2.5,9.8,9.8,17.3,NA,57.7,yellow,N
Lincoln,3,2,B37 X OH43,65.77,12.61,4.52,1.91,1.05,4108,4108$ROW3$RANGE2$B37 X OH43,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14.1,13.1,3.6,2.1,9.2,9.2,18.7,NA,60.9,yellow,N
Lincoln,3,3,LH74 X PHN82,68.31,10.28,3.77,0.86,1.06,4109,4109$ROW3$RANGE3$LH74 X PHN82,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,16,13.4,3.6,2.8,16.5,16.5,22,NA,77.1,yellow,N
Lincoln,3,4,PHT69 X 3IIH6,67.47,10.76,4.32,1.68,1.49,4110,4110$ROW3$RANGE4$PHT69 X 3IIH6,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,13.9,13.8,3.9,2.6,12.3,12.3,18.7,NA,77.3,yellow,N
Lincoln,3,5,PHK76 X 3IIH6,69.59,10.35,4.43,0.7,0.99,4111,4111$ROW3$RANGE5$PHK76 X 3IIH6,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,13.6,12.2,3.6,2.6,11.3,11.3,22.3,NA,60.9,yellow,N
Lincoln,3,6,PHP02 X LH185,64.89,12.33,3.66,2.4,1.31,4112,4112$ROW3$RANGE6$PHP02 X LH185,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,18.6,17.4,4.5,3.1,28.9,28.9,27,NA,136.8,yellow,N
Lincoln,3,7,PHK76 X LH198,70.15,9.22,3.77,0.85,0.96,4113,4113$ROW3$RANGE7$PHK76 X LH198,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,16.5,14.6,4,3,19.4,19.4,24.1,NA,104.4,yellow,N
Lincoln,3,8,PHW52 X PHN82,71.37,10.14,4.22,0.61,0.99,4114,4114$ROW3$RANGE8$PHW52 X PHN82,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,17.8,15.5,4.4,3,15.8,15.8,25,NA,118.2,yellow,N
Lincoln,3,9,PIONEER P0589 AMXT,68.43,9.59,3.76,1.22,1.19,4208,4208$ROW3$RANGE9$PIONEER P0589 AMXT,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,16.4,13.2,3.9,2.6,14.9,14.9,22.7,NA,96.8,yellow,N
Lincoln,3,10,PHP02 X PHK76,67.57,12.2,4.48,0.73,1.1,4209,4209$ROW3$RANGE10$PHP02 X PHK76,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14.2,11.5,3.2,2.4,10.1,10.1,16.2,NA,43.8,yellow,N
Lincoln,3,11,PHP02 X LH185,65.6,12.4,3.77,1.61,1.21,4210,4210$ROW3$RANGE11$PHP02 X LH185,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.4,13.5,4.2,3,19.5,19.5,22.6,NA,86.6,yellow,N
Lincoln,3,12,PHW52 X PHZ51,71.93,8.75,4.04,0.79,0.94,4211,4211$ROW3$RANGE12$PHW52 X PHZ51,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.3,14,4.2,2.8,15.6,15.6,26.2,NA,89,yellow,N
Lincoln,3,13,PHN46 X PHB47,70.28,10.62,3.8,1.18,0.84,4212,4212$ROW3$RANGE13$PHN46 X PHB47,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14.2,13,3.8,2.6,13,13,22.1,NA,80.1,yellow,N
Lincoln,3,14,PHB47 X PHJ89,71.05,9.83,4.35,0.68,0.85,4213,4213$ROW3$RANGE14$PHB47 X PHJ89,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,16,14.5,3.6,2.5,13.7,13.7,19.5,NA,81.4,yellow,N
Lincoln,3,15,PHK56 X W606S,68.1,9.98,3.92,0.7,1.01,4214,4214$ROW3$RANGE15$PHK56 X W606S,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,13.4,11.9,3.6,2.5,9,9,17.2,NA,50,orange,N
Lincoln,4,2,PHK76 X LH82,70.87,10.42,4.5,0.48,0.98,4115,4115$ROW4$RANGE2$PHK76 X LH82,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.6,13.8,3.4,2.5,12.8,12.8,12.8,NA,66,yellow,N
Lincoln,4,3,B73 X PHN82,67.84,8.52,3.96,1.25,1.11,4116,4116$ROW4$RANGE3$B73 X PHN82,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15.8,14.9,4.1,2.9,24.9,24.9,23.2,NA,126,yellow,N
Lincoln,4,4,PHP02 X PHN46,67.45,11.27,4.08,1,1.24,4117,4117$ROW4$RANGE4$PHP02 X PHN46,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14.4,12.9,4,2.8,13.8,13.8,19.6,NA,83.8,yellow,N
Lincoln,4,5,PIONEER 1311 AMXT,70.31,7.6,3.32,1.05,0.98,4118,4118$ROW4$RANGE5$PIONEER 1311 AMXT,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,17.4,15,4.8,3,19.6,19.6,29.5,NA,155.5,NA,N
Lincoln,4,7,PHK56 X 3IIH6,69.59,11.21,3.98,1.83,1.33,4120,4120$ROW4$RANGE7$PHK56 X 3IIH6,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,14.9,12.8,3.9,2.2,18.5,18.5,16.6,NA,72.4,yellow,N
Lincoln,4,8,HOEGEMEYER 8065RR,68.28,10.64,3.96,0.85,1.17,4121,4121$ROW4$RANGE8$HOEGEMEYER 8065RR,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,15,13.6,3.5,2.5,11.1,11.1,18.4,NA,85,yellow,N
Lincoln,4,9,PHB47 X PHK56,69.69,10.88,4.32,1.14,0.86,4215,4215$ROW4$RANGE9$PHB47 X PHK56,Medium,Hybrid HIPS,-Inf,Hybrid,Dryland,12.1,11,3.1,2,10.5,10.5,16.2,NA,51.1,yellow,N
